turbine id,lat_long,manufacturer,power(kW)
3348,-12.469284_128.79975,LM:,9736.37
3349,85.139544_167.105014,SUZ:,8960.91
3350,45.324622_-26.376994,VWS:,158.15
3351,-62.540691_-23.234356,MHI:,5291.26
3352,-84.646729_136.33266,SGRE:,4130.98
3353,-80.462408_-7.510308,GOLD:,5723.51
3354,-31.490567_-150.304119,NG:,6897.42
3355,27.278321_92.215095,GOLD:,5221.72
3356,-15.43267_5.563292,GE:,5004.74
3357,64.045354_85.024377,NG:,6887.65
3358,-74.187428_149.794376,VWS:,1416.64
3359,69.057806_68.514189,SUZ:,6734.98
3360,36.698993_-63.431824,EN:,6132.0
3361,-64.344773_-166.17927,MHI:,1806.2
3362,72.206786_-23.989091,SGRE:,6497.41
3363,27.348445_134.240685,NG:,4860.83
3364,-87.735245_-176.824181,SGRE:,525.69
3365,-78.85697_-41.399814,EN:,208.72
3366,-82.97395_-139.530253,SGRE:,7030.7
3367,-56.531297_178.122024,SG:,9847.91
3368,14.250567_-142.807494,SGRE:,1091.92
3369,-11.391166_-10.878123,SG:,5757.26
3370,51.179233_50.615152,LM:,5160.01
3371,-59.654298_16.403749,NG:,8738.87
3372,71.629883_126.079624,GE:,4429.38
3373,-52.120732_-109.835353,SG:,6141.5
3374,-83.733997_91.736905,MHI:,9848.62
3375,-7.366112_-153.32966,SGRE:,8905.76
3376,24.684136_-125.358782,SUZ:,5711.47
3377,-27.25309_86.566447,SG:,3722.75
3378,89.463166_-9.528246,GOLD:,4181.1
3379,52.687572_150.307699,LM:,7181.06
3380,-68.703864_-111.338566,MHI:,1882.04
3381,-15.568659_-160.197464,VWS:,2396.04
3382,-11.868388_175.864439,SUZ:,9424.24
3383,42.979314_46.263764,LM:,6616.5
3384,81.633439_-158.871472,EN:,9503.85
3385,-37.128207_162.694171,NG:,7973.5
3386,-10.734314_50.54663,SGRE:,8625.34
3387,88.036042_-71.832432,LM:,3380.78
3388,67.372706_102.54986,SUZ:,6577.62
3389,-18.076095_-163.492343,SUZ:,46.65
3390,23.012475_161.13119,SGRE:,4397.16
3391,-56.915824_-148.203056,NG:,6209.73
3392,1.619721_-97.479143,SGRE:,3513.25
3393,61.288745_-7.200968,SGRE:,2258.85
3394,-72.878539_-35.562194,SUZ:,6225.15
3395,-85.917594_-145.72835,EN:,1935.16
3396,-47.480257_-21.11788,MHI:,5944.65
3397,-82.106271_24.390112,SGRE:,6777.84
3398,4.878387_158.522603,SGRE:,1623.28
3399,60.80869_-65.244267,LM:,8084.71
3400,-53.059992_-62.968684,GE:,2786.68
3401,-73.076716_-117.118937,VWS:,1697.95
3402,16.560161_51.922704,LM:,77.54
3403,37.783467_-96.851096,SGRE:,9288.32
3404,-61.873001_30.993917,SGRE:,2265.99
3405,-77.848156_-114.142245,GE:,267.69
3406,6.895159_-67.886137,GOLD:,688.64
3407,-34.407048_-76.56766,MHI:,9978.74
3408,15.193029_163.967605,GOLD:,5179.76
3409,-17.262515_-58.400223,GE:,6090.64
3410,72.347886_-118.02566,GOLD:,1539.59
3411,15.302473_-83.201812,MHI:,5670.91
3412,-53.877377_-58.019925,NG:,9652.02
3413,70.036774_163.355979,MHI:,5034.23
3414,-14.881669_81.218185,SG:,6856.68
3415,10.657178_-120.007477,GOLD:,5216.72
3416,-26.164675_31.433878,SGRE:,8739.5
3417,81.593092_129.518444,VWS:,2453.96
3418,-30.489811_-27.789389,NG:,401.09
3419,-19.942698_-176.972105,SGRE:,7169.58
3420,16.39415_-118.657265,LM:,6791.8
3421,-50.770228_-37.478708,GE:,9529.5
3422,17.025537_8.923654,SGRE:,2979.14
3423,-72.130073_-160.16898,GOLD:,1512.32
3424,-68.387513_-148.412012,NG:,2970.49
3425,28.884357_-124.520199,SGRE:,6903.76
3426,-75.285776_118.142992,SG:,3523.2
3427,-45.520686_-73.11332,VWS:,4566.83
3428,20.916094_121.072034,GOLD:,2620.22
3429,86.533855_134.105127,VWS:,5008.84
3430,-42.228582_34.175235,SGRE:,3342.46
3431,-25.14309_62.736395,SGRE:,3381.42
3432,81.83599_70.01306,VWS:,1109.87
3433,57.664011_134.934635,SUZ:,2051.87
3434,82.419956_8.124397,SGRE:,4357.19
3435,15.347284_-78.629183,MHI:,5758.66
3436,26.272659_22.128942,LM:,2888.67
3437,-19.667293_-17.908415,SUZ:,2076.31
3438,76.201518_-95.234947,SG:,9871.92
3439,-36.200012_-16.716658,MHI:,6103.36
3440,-34.295023_72.649276,VWS:,4271.38
3441,-40.445268_-99.591291,SG:,3754.97
3442,-7.576483_-107.452953,MHI:,9404.33
3443,-49.024342_-54.800205,EN:,2280.07
3444,32.072823_-101.022177,SUZ:,168.4
3445,76.179014_131.099267,NG:,5668.11
3446,-27.877794_124.093109,SG:,7843.31
3447,77.078633_-36.55227,MHI:,9275.68
3448,87.656107_116.574164,MHI:,7334.95
3449,67.035558_-14.111873,GE:,7623.96
3450,-65.86534_48.03355,LM:,1608.99
3451,79.805245_-128.721278,SG:,9680.4
3452,-26.11784_106.65036,SUZ:,7626.57
3453,10.738679_42.138419,EN:,1578.34
3454,56.745147_44.518522,GE:,967.76
3455,22.014525_-59.262747,EN:,7368.87
3456,-45.230024_-70.363558,NG:,462.76
3457,-86.356096_95.467481,GOLD:,8217.09
3458,21.487865_13.066926,SG:,7003.11
3459,62.536575_66.530001,GOLD:,3470.49
3460,-60.25565_54.932696,SG:,3733.59
3461,-35.423315_112.514053,VWS:,6493.4
3462,-83.857665_-168.156097,GOLD:,6458.19
3463,-8.442095_143.660841,GOLD:,8294.16
3464,1.186325_-64.637944,SUZ:,2619.63
3465,73.203684_-43.906477,GE:,2759.62
3466,-68.616479_57.897016,EN:,567.1
3467,51.446873_139.913236,LM:,8500.62
3468,8.775582_-74.273397,SGRE:,5862.2
3469,-66.394908_-81.369884,MHI:,140.09
3470,-32.038249_-129.066182,SG:,1468.39
3471,-11.701985_105.37296,NG:,206.87
3472,-61.882884_25.96754,GE:,2330.9
3473,-71.476619_1.137284,SG:,1666.34
3474,3.498744_-95.064121,EN:,1562.61
3475,45.993442_-11.744018,GE:,3703.27
3476,27.720748_-146.417375,NG:,3520.68
3477,84.753853_-17.087279,MHI:,5676.31
3478,-26.896732_-127.014585,EN:,6257.98
3479,-6.829438_-108.155208,MHI:,6232.11
3480,71.414934_178.15428,LM:,5412.13
3481,-49.637019_148.597578,MHI:,8596.93
3482,-9.237803_24.066385,MHI:,3223.28
3483,77.889221_-19.377989,MHI:,2043.08
3484,47.904775_145.950812,LM:,4403.96
3485,75.768594_-98.343092,LM:,6686.59
3486,-46.629589_54.099967,SUZ:,8944.74
3487,0.627825_77.027451,GE:,1842.66
3488,-77.211622_156.898783,EN:,6595.31
3489,50.958043_-156.883312,GOLD:,8896.58
3490,40.208031_-87.495614,SGRE:,3384.65
3491,-51.617172_95.093687,MHI:,6353.58
3492,10.768534_-98.452592,SUZ:,8936.61
3493,16.176151_-75.171428,SG:,3840.98
3494,-78.933343_-93.595841,LM:,2188.93
3495,77.67394_-29.305837,GOLD:,8409.16
3496,3.97759_-153.85383,MHI:,9410.22
3497,33.069075_178.297452,GE:,5894.93
3498,28.265239_-75.827139,LM:,7888.5
3499,76.33442_90.66514,VWS:,9054.95
3500,37.28808_3.153405,LM:,6913.3
3501,41.681731_75.867149,MHI:,6341.53
3502,-66.023938_169.726027,GE:,5832.35
3503,3.663795_170.601338,GE:,3910.01
3504,-13.95683_24.829244,MHI:,8102.86
3505,-67.391023_-72.954986,SG:,9458.24
3506,44.89693_-153.646722,SG:,7558.89
3507,22.135514_158.829498,GOLD:,8471.38
3508,29.345441_-88.920949,MHI:,7284.02
3509,37.580294_95.966097,SGRE:,2230.85
3510,-59.904287_-168.8811,MHI:,589.09
3511,22.100076_-134.083605,LM:,4140.36
3512,-23.342363_70.462971,SUZ:,3442.86
3513,-62.823855_5.731247,NG:,3175.1
3514,-78.345173_-155.851195,GE:,3522.78
3515,-82.643246_0.557266,GOLD:,7674.63
3516,21.719478_98.872056,SG:,832.22
3517,8.177576_89.750166,EN:,4211.14
3518,-69.421015_138.028205,SUZ:,4338.27
3519,-63.26565_-156.80442,SUZ:,4019.22
3520,80.500337_173.292574,GOLD:,658.81
3521,4.771929_141.831208,GOLD:,885.05
3522,41.853848_72.858768,EN:,2753.61
3523,88.204601_-151.487342,NG:,7717.23
3524,-37.08785_125.040422,SGRE:,1629.5
3525,-30.988937_75.89185,SUZ:,8724.62
3526,16.056758_-69.861904,NG:,47.86
3527,63.204384_146.32236,SGRE:,1205.02
3528,71.82053_-66.900699,GOLD:,3590.11
3529,42.677221_155.637594,SGRE:,8665.21
3530,75.902568_19.821312,SGRE:,5556.66
3531,74.026132_-117.574593,SGRE:,3600.24
3532,47.274169_167.530113,GE:,4456.79
3533,-54.193905_134.598428,SUZ:,7688.27
3534,-3.031167_-155.007357,SUZ:,9335.17
3535,-5.874106_13.874798,NG:,2430.05
3536,-30.447339_176.24141,SG:,8106.78
3537,31.071194_-122.341728,SUZ:,6029.39
3538,-82.697708_5.081842,EN:,5069.96
3539,86.960713_18.372291,SUZ:,8644.13
3540,-50.038644_166.028862,GOLD:,1822.59
3541,62.049563_76.247253,VWS:,7663.4
3542,-54.410509_125.558831,SUZ:,562.97
3543,-11.26891_-123.460791,GE:,4706.72
3544,81.186111_-79.404266,VWS:,8666.3
3545,0.805075_22.112442,SG:,110.29
3546,43.60088_-78.295496,LM:,7098.18
3547,33.114589_-39.998841,SUZ:,9972.41
3548,45.426233_176.356526,VWS:,9908.73
3549,8.276756_-82.023756,SGRE:,2054.23
3550,7.438403_-107.444111,VWS:,9449.58
3551,-36.227722_142.106157,VWS:,3773.57
3552,-34.665933_-63.051979,NG:,8230.98
3553,-1.196234_-99.548655,SG:,4260.19
3554,-29.411585_133.259708,SG:,7219.07
3555,23.707313_158.432219,VWS:,1920.69
3556,55.073199_172.713845,LM:,8428.29
3557,-62.982444_-92.583545,GE:,4583.45
3558,-1.261647_141.205042,EN:,7821.66
3559,-78.013665_34.893321,SGRE:,1552.81
3560,60.367707_-63.680623,SUZ:,4097.54
3561,0.894722_-125.383324,SG:,5692.15
3562,-89.990899_155.554407,MHI:,5107.23
3563,22.245367_37.874828,EN:,5234.01
3564,-83.235297_60.825843,SG:,911.79
3565,-8.849349_-77.571669,NG:,3940.89
3566,84.071948_110.894641,SGRE:,1635.72
3567,-52.601593_-83.723719,LM:,1664.36
3568,40.649091_54.307684,MHI:,4645.88
3569,53.886811_-108.407008,MHI:,9427.95
3570,-27.028914_-117.490199,LM:,9429.29
3571,18.340945_-164.569502,NG:,5543.51
3572,17.766115_159.009458,LM:,2352.16
3573,-25.338493_-10.273749,EN:,9545.39
3574,-56.709682_139.45941,VWS:,3540.35
3575,65.539383_133.477185,SUZ:,8007.92
3576,76.7506_91.209038,LM:,5170.97
3577,-37.310573_25.476691,EN:,5750.74
3578,54.28789_107.801644,EN:,5808.29
3579,-32.100087_52.009313,EN:,6563.89
3580,-84.909572_-16.214561,SGRE:,9310.72
3581,-34.065098_134.761486,VWS:,3638.62
3582,49.784749_89.122073,LM:,3360.03
3583,-72.116145_-52.85919,LM:,7072.21
3584,86.040599_163.467264,MHI:,1258.7
3585,70.612815_92.141856,GOLD:,3963.95
3586,-8.70549_117.916371,GOLD:,1334.84
3587,-25.858751_-110.744564,MHI:,4793.66
3588,-60.068567_-143.342007,GE:,6458.3
3589,36.670219_83.328085,EN:,479.02
3590,-10.434586_94.826326,NG:,9943.39
3591,-7.171084_-110.099453,GE:,5498.12
3592,15.850687_-21.883726,SG:,9425.89
3593,-43.974004_118.599646,LM:,5356.65
3594,-20.471316_-25.976895,GE:,2627.2
3595,84.061992_46.645675,SUZ:,4858.13
3596,-42.063421_142.248536,NG:,9032.05
3597,-87.706429_-155.030176,SGRE:,1235.62
3598,56.538296_-67.982487,NG:,9847.25
3599,-4.856199_-144.657449,MHI:,2303.45
3600,-41.952059_-20.026121,LM:,1989.38
3601,-8.745027_-41.130604,MHI:,1950.51
3602,17.188496_-46.898472,GOLD:,9283.34
3603,70.683995_51.427622,VWS:,4390.35
3604,-86.897905_66.534572,SUZ:,1319.89
3605,-75.35339_-126.748268,LM:,899.47
3606,-73.920279_34.401105,SGRE:,8513.96
3607,60.371267_-76.317808,SG:,3176.9
3608,7.234746_-31.595228,SGRE:,6444.6
3609,-23.96005_72.698508,LM:,2375.0
3610,-86.918146_105.719989,SG:,9912.37
3611,5.974209_-76.987519,VWS:,8895.4
3612,-46.948075_-15.558465,SUZ:,1448.35
3613,-88.689706_106.655442,VWS:,5820.55
3614,-5.490126_117.412395,NG:,3712.83
3615,-85.873277_-57.304216,MHI:,8857.11
3616,12.915217_52.678299,SG:,2775.16
3617,-6.53368_154.949792,SUZ:,3475.55
3618,-58.240877_-128.990775,SGRE:,9970.7
3619,-44.108635_62.414693,VWS:,2536.41
3620,-28.988185_-2.598352,SG:,5741.54
3621,-80.853054_-64.970087,EN:,4190.85
3622,89.247248_-94.287424,NG:,7679.51
3623,11.57009_-159.440003,NG:,2176.43
3624,66.832833_-68.820528,GE:,7199.68
3625,-87.265019_-173.958074,SUZ:,6243.17
3626,-73.021291_72.609488,GE:,2735.48
3627,72.754706_-153.678638,MHI:,9112.26
3628,-21.170347_-45.997416,SUZ:,1054.72
3629,-75.809353_90.617829,SUZ:,6212.38
3630,72.159999_-38.121297,MHI:,3979.92
3631,6.525241_136.995224,NG:,4471.57
3632,-24.715203_95.17834,GE:,9610.97
3633,-40.680389_100.539224,GE:,7136.88
3634,-65.15424_-110.869303,SG:,951.38
3635,64.969368_-20.711986,SG:,1235.58
3636,41.402087_-143.25311,SUZ:,3673.44
3637,-66.376336_82.271593,LM:,7133.44
3638,-16.03436_-20.557122,NG:,454.32
3639,-34.75713_14.515006,SGRE:,1155.35
3640,-80.808624_59.631104,VWS:,9608.07
3641,10.918144_-34.74116,SG:,9187.96
3642,-31.533514_68.18824,SUZ:,5866.12
3643,-31.675769_44.674945,NG:,1667.86
3644,-0.377908_-119.096798,SGRE:,9620.13
3645,4.465881_-15.012707,SG:,564.36
3646,87.388133_23.333517,MHI:,9844.85
3647,19.652162_80.450087,EN:,8288.64
3648,-73.079868_-126.717835,LM:,1754.1
3649,-21.989071_-167.574085,MHI:,8921.01
3650,40.387157_97.64832,GE:,7614.34
3651,85.865867_39.608365,MHI:,6199.99
3652,-31.329047_-1.285599,LM:,2616.67
3653,5.110459_92.626982,SGRE:,2858.33
3654,-39.392116_-172.311437,EN:,1555.77
3655,81.129768_162.755133,VWS:,4632.1
3656,24.677079_67.991378,SGRE:,9455.24
3657,-42.059951_-125.181603,VWS:,6651.57
3658,-78.555357_-158.443469,SUZ:,7800.59
3659,38.268862_-127.384551,MHI:,7396.4
3660,-75.042166_-34.726939,SG:,8340.37
3661,-32.136528_-45.983951,LM:,3077.93
3662,-16.74984_-98.430332,GOLD:,2021.93
3663,88.634646_6.778922,GOLD:,1733.29
3664,83.161203_-63.742465,VWS:,9355.63
3665,52.505023_138.300496,LM:,6415.37
3666,60.710029_-22.397336,VWS:,4681.49
3667,68.199912_-152.573431,GE:,5206.0
3668,-70.449633_-98.567489,GE:,3706.73
3669,-80.360686_73.897211,GE:,7447.12
3670,15.435258_-33.000345,LM:,3582.27
3671,73.570016_62.248947,LM:,6604.35
3672,67.251014_-147.251473,EN:,2852.68
3673,31.457225_68.155296,NG:,6365.82
3674,24.192983_160.496881,SGRE:,1228.3
3675,69.532336_134.612872,SGRE:,6377.04
3676,-53.384704_-120.507766,MHI:,3366.24
3677,-37.195626_17.728112,LM:,3053.01
3678,-60.203051_5.367836,MHI:,5278.1
3679,-30.797579_-142.196175,SGRE:,5170.28
3680,34.57466_-70.250792,SGRE:,4098.48
3681,-60.706613_126.295424,SUZ:,8992.62
3682,-69.620203_146.929538,NG:,1807.84
3683,13.649795_-37.441111,NG:,7344.29
3684,74.116292_-169.679179,SGRE:,3944.81
3685,-55.345865_-66.163264,NG:,4974.34
3686,-64.383481_-120.540944,SUZ:,9475.58
3687,85.187433_163.910632,SUZ:,577.67
3688,-14.614266_135.03385,EN:,2665.29
3689,-39.399787_-11.759591,GE:,1565.31
3690,-87.116104_179.633609,SUZ:,1819.89
3691,35.523883_177.335061,MHI:,5089.66
3692,-60.334888_-128.292624,VWS:,1311.53
3693,-54.011955_-21.532268,LM:,8371.04
3694,3.622442_-92.708948,VWS:,6275.25
3695,-31.557463_-35.723121,NG:,4264.17
3696,80.418368_-13.296767,SGRE:,1555.5
3697,-82.455702_-67.83108,GE:,3303.3
3698,-29.010977_142.187388,LM:,5976.47
3699,-56.927562_-122.79245,EN:,3510.4
3700,-43.965033_-139.542924,LM:,2383.34
3701,66.513773_61.069863,GOLD:,9062.59
3702,26.168047_59.610247,NG:,5993.96
3703,-71.324804_55.833211,SUZ:,7646.53
3704,7.525688_14.284381,NG:,2913.49
3705,22.737506_118.668617,SGRE:,4781.64
3706,13.17481_133.239321,LM:,6570.23
3707,41.99898_-103.72799,EN:,1941.03
3708,-1.96817_11.778184,NG:,560.55
3709,-57.223214_9.864177,LM:,2162.21
3710,-62.42153_116.276907,MHI:,4984.27
3711,-1.405671_-133.133789,LM:,6737.84
3712,-77.710525_-37.510225,SGRE:,2233.84
3713,-71.311698_166.800656,VWS:,318.11
3714,-28.384196_-57.50557,EN:,2156.2
3715,4.615325_-111.347638,EN:,5749.04
3716,36.794459_-118.097151,LM:,7343.19
3717,80.920478_-74.833695,VWS:,7196.36
3718,34.172183_173.948418,MHI:,5912.89
3719,-5.236841_160.140025,GOLD:,8742.61
3720,-11.738579_-55.545741,NG:,2383.16
3721,-77.69828_-43.149766,MHI:,2566.34
3722,-89.677806_44.427095,VWS:,7900.0
3723,66.844778_95.052942,GE:,4630.4
3724,63.595318_-156.615557,GOLD:,4071.12
3725,-25.098944_-107.202789,NG:,4935.56
3726,-46.039024_122.449409,GOLD:,7895.47
3727,-80.601584_-169.389905,VWS:,7669.57
3728,-49.258274_91.82444,MHI:,7910.36
3729,-51.983053_22.43661,EN:,1407.01
3730,-79.639943_79.138319,NG:,5660.56
3731,-24.814479_31.69139,EN:,8495.69
3732,77.51269_-22.149105,GOLD:,384.15
3733,11.120458_-158.860598,MHI:,6019.88
3734,-59.100788_69.957461,SUZ:,5139.95
3735,-68.516786_120.685232,GOLD:,3306.88
3736,-38.825125_-120.416394,SG:,1875.67
3737,-50.577568_-19.189273,SG:,933.1
3738,-34.559539_-65.384335,LM:,4120.18
3739,-67.775279_-37.677098,SGRE:,8626.64
3740,13.342373_12.839248,MHI:,8009.52
3741,78.452698_34.765379,SG:,2332.84
3742,-4.027931_-87.485033,SG:,3879.55
3743,-67.628695_93.916657,GE:,9914.79
3744,-80.769382_70.568504,VWS:,2555.16
3745,20.280019_-14.675907,MHI:,7918.12
3746,-45.342482_168.683366,NG:,2614.61
3747,-52.059233_-61.403661,GOLD:,4982.35
3748,55.31472_164.916008,MHI:,9362.94
3749,-69.602909_-113.782763,GOLD:,4401.58
3750,71.43815_-122.672132,SG:,1432.27
3751,-4.196904_-158.488676,NG:,7903.71
3752,-30.241629_53.735257,NG:,3782.73
3753,47.431024_-49.30539,GE:,3003.79
3754,-63.325527_74.625232,GOLD:,594.72
3755,86.784318_6.725151,SG:,4783.81
3756,67.701232_94.199427,EN:,3845.41
3757,13.64383_-34.08836,GOLD:,9204.31
3758,-49.422862_164.400382,SG:,587.15
3759,56.777381_-99.83959,SG:,8890.47
3760,36.194949_-18.982864,EN:,4265.72
3761,-70.882254_-72.583169,MHI:,6051.4
3762,76.606071_108.023363,GOLD:,8916.83
3763,82.672263_142.05049,LM:,2284.58
3764,-70.881607_-175.63939,GE:,6002.5
3765,-8.907562_-74.940762,GOLD:,8098.8
3766,-81.660423_-5.798278,GE:,7581.47
3767,-10.581721_-46.429868,LM:,1442.44
3768,-65.31326_2.575338,GE:,7984.4
3769,66.704352_-44.988049,EN:,8544.78
3770,71.328429_81.41467,SG:,9312.94
3771,12.230406_85.098471,SGRE:,5528.97
3772,-31.322417_43.943539,SG:,7129.64
3773,17.333436_19.510342,MHI:,1739.85
3774,37.657558_-105.931118,LM:,4344.04
3775,24.545395_-89.790261,LM:,1086.67
3776,17.011976_164.098466,SUZ:,8217.6
3777,59.110297_109.75663,LM:,8816.03
3778,34.503795_163.249603,GE:,1579.5
3779,84.811743_-157.332143,SG:,8838.42
3780,3.273872_132.099025,SGRE:,7175.83
3781,68.90012_-93.713355,EN:,5527.16
3782,-89.036322_96.048211,MHI:,3861.79
3783,-57.858565_122.816973,GOLD:,62.71
3784,85.673265_77.518787,EN:,5696.62
3785,80.166268_-107.959564,GE:,3890.78
3786,-21.858552_16.810889,LM:,6215.83
3787,51.448882_-169.618329,SUZ:,6146.47
3788,4.178653_-85.511615,MHI:,5453.33
3789,-62.770661_36.28328,EN:,68.13
3790,80.440885_105.671932,GOLD:,88.87
3791,23.750659_110.456397,EN:,7020.11
3792,-9.571359_-84.422042,LM:,4023.22
3793,-89.400736_111.739112,SGRE:,6311.88
3794,-22.339749_-106.277039,SUZ:,4035.22
3795,-10.223519_-121.917308,NG:,3902.8
3796,86.227237_60.867551,LM:,1238.54
3797,-9.314487_105.72604,SGRE:,3510.67
3798,-82.650993_73.563905,LM:,1628.23
3799,58.545204_-73.157695,VWS:,9841.27
3800,-69.466768_-111.518948,NG:,9700.12
3801,-89.093012_94.845625,SGRE:,9223.73
3802,-32.99756_-19.702704,MHI:,6651.69
3803,-33.566972_83.390012,SG:,7703.51
3804,70.698396_-109.909081,VWS:,4886.81
3805,28.560912_-29.505885,GOLD:,2574.71
3806,-2.274924_52.309073,LM:,2476.18
3807,23.602305_-34.039759,GOLD:,870.54
3808,-51.945864_-110.081727,EN:,2278.62
3809,48.64796_-164.511941,MHI:,1648.2
3810,64.931398_-5.253424,VWS:,3861.34
3811,-51.100512_70.983473,VWS:,8076.29
3812,-88.868621_145.864775,MHI:,3382.85
3813,3.796318_151.457033,MHI:,3936.56
3814,76.026122_-6.701088,GE:,5325.61
3815,12.607204_-96.251546,GE:,3830.28
3816,29.541496_110.383871,NG:,3145.13
3817,62.032026_-94.919348,EN:,2252.62
3818,36.703448_-78.864643,VWS:,2189.81
3819,67.856563_54.56333,SUZ:,6667.86
3820,15.257872_-163.064496,VWS:,6557.15
3821,22.698494_-164.933338,NG:,3214.02
3822,25.939267_69.299265,NG:,27.41
3823,-69.159917_-178.318921,NG:,5913.59
3824,31.742892_-150.650474,MHI:,9916.15
3825,61.467663_-143.407883,MHI:,6792.21
3826,-36.082813_21.39828,EN:,6696.09
3827,-4.329653_131.020808,VWS:,3564.3
3828,69.860194_-78.826164,EN:,1719.47
3829,11.675604_-121.128833,LM:,8810.2
3830,80.489638_-135.87178,SG:,6570.47
3831,-64.39042_-172.086591,SG:,9627.68
3832,-86.931236_133.180321,GE:,2701.21
3833,-12.473138_56.667353,EN:,6005.18
3834,31.835446_-149.533862,LM:,1907.76
3835,3.457561_86.536966,GE:,2294.91
3836,16.839906_166.09705,SUZ:,4206.19
3837,42.80017_-58.095635,SG:,9070.35
3838,-47.72866_-28.373728,GE:,6468.22
3839,53.086587_-111.010769,EN:,2303.36
3840,-17.288207_4.654475,SGRE:,7743.21
3841,25.765286_80.389685,NG:,4080.67
3842,-25.966896_-75.027084,GE:,8658.58
3843,69.932039_-18.503933,GE:,3392.54
3844,-86.04032_42.394492,SG:,8019.52
3845,-46.48443_64.770256,VWS:,2197.82
3846,-85.242058_-175.227272,MHI:,3606.1
3847,-15.863505_-140.738486,MHI:,2406.19
3848,5.792493_-105.157928,SUZ:,7881.44
3849,44.799692_-0.056921,MHI:,1968.8
3850,-14.046235_175.124922,EN:,5419.05
3851,-49.348155_-134.562977,GE:,3860.75
3852,79.456215_-75.21792,NG:,5080.96
3853,-88.702438_-16.748389,VWS:,7279.58
3854,36.979814_10.890652,MHI:,9473.63
3855,-28.407392_-97.349004,EN:,3169.84
3856,56.144236_-159.440098,SUZ:,6341.32
3857,60.003663_53.82481,SGRE:,8095.81
3858,21.366695_-23.82373,SGRE:,1485.83
3859,64.102644_-140.926799,LM:,6312.78
3860,-4.15549_-2.764445,SG:,2561.62
3861,87.644849_-142.860665,MHI:,1712.03
3862,-24.827687_-89.292602,EN:,8532.11
3863,51.557674_-121.874913,SGRE:,8457.78
3864,39.35148_-124.619936,GE:,7578.45
3865,-71.877868_35.875926,LM:,4334.92
3866,16.937696_38.21646,LM:,8755.71
3867,83.017499_5.8269,GOLD:,6051.89
3868,24.71071_-52.911432,MHI:,1748.58
3869,75.31519_-96.965386,EN:,7798.58
3870,-26.821389_-144.638864,SG:,9129.76
3871,-55.775627_103.9307,SUZ:,8069.36
3872,-25.996539_18.277879,GOLD:,986.58
3873,-6.096457_-120.554596,VWS:,4364.48
3874,87.956002_164.590629,SGRE:,954.54
3875,8.525777_43.362645,LM:,7026.26
3876,-80.951955_68.012652,LM:,3354.22
3877,-62.979132_-179.627472,VWS:,8568.2
3878,-26.421002_-162.395349,SG:,3341.84
3879,5.234349_85.511767,SUZ:,2144.48
3880,9.771331_-2.909143,MHI:,360.55
3881,-41.385507_98.282804,MHI:,4487.05
3882,2.317639_10.795798,MHI:,2254.15
3883,55.906721_86.720899,VWS:,9445.04
3884,-74.040746_-127.077114,MHI:,9217.55
3885,54.678626_-65.905467,VWS:,2323.23
3886,-1.782702_-0.89955,GOLD:,1600.91
3887,-20.237103_91.448402,SGRE:,8113.91
3888,-70.72221_146.599842,GOLD:,2685.96
3889,-30.971731_143.50215,SGRE:,8124.12
3890,-85.719237_16.972568,SGRE:,9744.21
3891,57.571865_141.786402,SG:,7033.41
3892,-34.718638_-172.37843,GOLD:,9837.01
3893,72.4433_-111.633648,GOLD:,645.74
3894,-9.210573_89.746139,SG:,5807.44
3895,70.875584_33.117566,GOLD:,471.55
3896,-10.624037_56.090499,LM:,3490.06
3897,-62.438813_112.424003,GE:,1547.56
3898,32.979427_161.042058,SGRE:,8670.85
3899,50.040077_155.817234,GOLD:,8232.95
3900,36.996926_159.377875,GE:,6159.66
3901,-22.380969_-21.417109,NG:,6447.09
3902,20.672109_-156.464025,SUZ:,2393.49
3903,-44.989441_-82.267963,VWS:,8023.32
3904,28.336418_-134.601195,GOLD:,4774.58
3905,16.842741_87.925045,NG:,1874.07
3906,-8.273846_-107.67477,SG:,6227.75
3907,38.502177_-136.909579,GOLD:,8816.76
3908,-30.416218_73.760711,SGRE:,6445.49
3909,-81.326617_46.147024,SGRE:,4554.28
3910,-74.102396_27.76916,NG:,5253.21
3911,20.162506_-179.970316,MHI:,3001.93
3912,12.729286_119.951813,SG:,5298.7
3913,12.783533_-19.875797,SGRE:,2776.76
3914,-34.561273_155.91638,NG:,3705.05
3915,-23.067108_124.797636,LM:,3078.67
3916,-33.753445_-161.820849,SG:,7274.14
3917,74.460014_-90.68847,SGRE:,3839.84
3918,-45.66297_-62.779427,VWS:,8844.21
3919,-68.706581_-146.469742,GE:,4364.39
3920,59.594753_-38.386702,VWS:,2009.94
3921,56.41363_-178.859595,EN:,3598.34
3922,-24.859362_-49.673299,MHI:,9060.28
3923,42.54932_-26.973703,GE:,3552.19
3924,56.896547_36.153752,MHI:,5810.9
3925,-77.928526_127.135101,GE:,7900.18
