id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-233,AIRCRAFT-323,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-04,2026-02-07
WORK-ORDER-2330,AIRCRAFT-414,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-24,2026-05-27
WORK-ORDER-2331,AIRCRAFT-62,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-24,2026-05-27
WORK-ORDER-2332,AIRCRAFT-62,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-24,2026-05-27
WORK-ORDER-2333,AIRCRAFT-292,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-09,2026-02-14
WORK-ORDER-2334,AIRCRAFT-292,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-09,2026-02-14
WORK-ORDER-2335,AIRCRAFT-202,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-25,2026-05-26
WORK-ORDER-2336,AIRCRAFT-202,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-25,2026-05-28
WORK-ORDER-2337,AIRCRAFT-202,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-25,2026-05-28
WORK-ORDER-2338,AIRCRAFT-410,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-25,2026-05-27
WORK-ORDER-2339,AIRCRAFT-410,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-25,2026-05-26
WORK-ORDER-234,AIRCRAFT-323,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-04,2026-02-05
WORK-ORDER-2340,AIRCRAFT-235,Repair navigation system components,HIGH,CLOSED,2026-05-25,2026-05-26
WORK-ORDER-2341,AIRCRAFT-235,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-25,2026-05-29
WORK-ORDER-2342,AIRCRAFT-418,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-25,2026-05-28
WORK-ORDER-2343,AIRCRAFT-418,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-25,2026-05-27
WORK-ORDER-2344,AIRCRAFT-57,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-25,2026-05-29
WORK-ORDER-2345,AIRCRAFT-57,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-25,2026-05-30
WORK-ORDER-2346,AIRCRAFT-57,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-25,2026-05-28
WORK-ORDER-2347,AIRCRAFT-328,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-26,2026-05-27
WORK-ORDER-2348,AIRCRAFT-328,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-26,2026-05-29
WORK-ORDER-2349,AIRCRAFT-328,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-26,2026-05-29
WORK-ORDER-235,AIRCRAFT-323,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-04,2026-02-06
WORK-ORDER-2350,AIRCRAFT-328,Repair navigation system components,HIGH,CLOSED,2026-05-26,2026-05-31
WORK-ORDER-2351,AIRCRAFT-28,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-26,2026-05-28
WORK-ORDER-2352,AIRCRAFT-28,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-26,2026-05-28
WORK-ORDER-2353,AIRCRAFT-28,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-26,2026-05-28
WORK-ORDER-2354,AIRCRAFT-28,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-26,2026-05-30
WORK-ORDER-2355,AIRCRAFT-28,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-26,2026-05-28
WORK-ORDER-2356,AIRCRAFT-217,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-26,2026-05-30
WORK-ORDER-2357,AIRCRAFT-217,Repair navigation system components,HIGH,CLOSED,2026-05-26,2026-05-31
WORK-ORDER-2358,AIRCRAFT-217,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-26,2026-05-29
WORK-ORDER-2359,AIRCRAFT-217,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-26,2026-05-30
WORK-ORDER-236,AIRCRAFT-323,Repair navigation system components,HIGH,CLOSED,2026-02-04,2026-02-06
WORK-ORDER-2360,AIRCRAFT-27,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-26,2026-05-31
WORK-ORDER-2361,AIRCRAFT-27,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-26,2026-05-30
WORK-ORDER-2362,AIRCRAFT-27,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-26,2026-05-31
WORK-ORDER-2363,AIRCRAFT-355,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-26,2026-05-28
WORK-ORDER-2364,AIRCRAFT-355,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-26,2026-05-28
WORK-ORDER-2365,AIRCRAFT-427,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-26,2026-05-31
WORK-ORDER-2366,AIRCRAFT-427,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-26,2026-05-27
WORK-ORDER-2367,AIRCRAFT-111,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-26,2026-05-31
WORK-ORDER-2368,AIRCRAFT-111,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-26,2026-05-30
WORK-ORDER-2369,AIRCRAFT-111,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-26,2026-05-31
WORK-ORDER-237,AIRCRAFT-204,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-12,2026-04-14
WORK-ORDER-2370,AIRCRAFT-111,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-26,2026-05-29
WORK-ORDER-2371,AIRCRAFT-308,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-26,2026-05-27
WORK-ORDER-2372,AIRCRAFT-460,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-26,2026-05-31
WORK-ORDER-2373,AIRCRAFT-219,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2374,AIRCRAFT-219,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2375,AIRCRAFT-473,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-27,2026-06-01
WORK-ORDER-2376,AIRCRAFT-473,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-27,2026-06-01
WORK-ORDER-2377,AIRCRAFT-236,Repair navigation system components,HIGH,CLOSED,2026-05-27,2026-05-29
WORK-ORDER-2378,AIRCRAFT-236,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-27,2026-06-01
WORK-ORDER-2379,AIRCRAFT-117,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-27,2026-06-01
WORK-ORDER-238,AIRCRAFT-204,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-12,2026-04-17
WORK-ORDER-2380,AIRCRAFT-117,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-27,2026-05-29
WORK-ORDER-2381,AIRCRAFT-97,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-09,2026-02-11
WORK-ORDER-2382,AIRCRAFT-97,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-09,2026-02-12
WORK-ORDER-2383,AIRCRAFT-97,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-09,2026-02-14
WORK-ORDER-2384,AIRCRAFT-147,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2385,AIRCRAFT-147,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2386,AIRCRAFT-147,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-27,2026-05-29
WORK-ORDER-2387,AIRCRAFT-147,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-27,2026-06-01
WORK-ORDER-2388,AIRCRAFT-415,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2389,AIRCRAFT-415,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-239,AIRCRAFT-441,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-12,2026-04-16
WORK-ORDER-2390,AIRCRAFT-415,Repair navigation system components,HIGH,CLOSED,2026-05-27,2026-06-01
WORK-ORDER-2391,AIRCRAFT-415,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2392,AIRCRAFT-172,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2393,AIRCRAFT-132,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2394,AIRCRAFT-132,Repair navigation system components,HIGH,CLOSED,2026-05-27,2026-05-29
WORK-ORDER-2395,AIRCRAFT-132,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-27,2026-06-01
WORK-ORDER-2396,AIRCRAFT-132,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2397,AIRCRAFT-108,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2398,AIRCRAFT-108,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-27,2026-06-01
WORK-ORDER-2399,AIRCRAFT-108,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-24,AIRCRAFT-35,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-05,2026-04-07
WORK-ORDER-240,AIRCRAFT-441,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-12,2026-04-14
WORK-ORDER-2400,AIRCRAFT-108,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-27,2026-06-01
WORK-ORDER-2401,AIRCRAFT-264,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2402,AIRCRAFT-345,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-27,2026-05-30
WORK-ORDER-2403,AIRCRAFT-345,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2404,AIRCRAFT-345,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2405,AIRCRAFT-216,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-27,2026-05-30
WORK-ORDER-2406,AIRCRAFT-216,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2407,AIRCRAFT-216,Repair navigation system components,HIGH,CLOSED,2026-05-27,2026-05-29
WORK-ORDER-2408,AIRCRAFT-422,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-09,2026-02-14
WORK-ORDER-2409,AIRCRAFT-422,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-09,2026-02-10
WORK-ORDER-241,AIRCRAFT-441,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-12,2026-04-16
WORK-ORDER-2410,AIRCRAFT-407,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2411,AIRCRAFT-407,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2412,AIRCRAFT-407,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-27,2026-05-30
WORK-ORDER-2413,AIRCRAFT-407,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2414,AIRCRAFT-188,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-27,2026-06-01
WORK-ORDER-2415,AIRCRAFT-395,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2416,AIRCRAFT-395,Repair navigation system components,HIGH,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2417,AIRCRAFT-395,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2418,AIRCRAFT-455,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-27,2026-05-28
WORK-ORDER-2419,AIRCRAFT-455,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-27,2026-05-30
WORK-ORDER-242,AIRCRAFT-244,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-13,2026-04-15
WORK-ORDER-2420,AIRCRAFT-455,Repair navigation system components,HIGH,CLOSED,2026-05-27,2026-05-31
WORK-ORDER-2421,AIRCRAFT-455,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-27,2026-05-29
WORK-ORDER-2422,AIRCRAFT-455,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-27,2026-05-29
WORK-ORDER-2423,AIRCRAFT-221,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2424,AIRCRAFT-221,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-2425,AIRCRAFT-221,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2426,AIRCRAFT-221,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2427,AIRCRAFT-221,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2428,AIRCRAFT-370,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2429,AIRCRAFT-370,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-243,AIRCRAFT-244,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-13,2026-04-16
WORK-ORDER-2430,AIRCRAFT-370,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2431,AIRCRAFT-370,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2432,AIRCRAFT-156,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-2433,AIRCRAFT-156,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2434,AIRCRAFT-156,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2435,AIRCRAFT-156,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2436,AIRCRAFT-156,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2437,AIRCRAFT-96,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2438,AIRCRAFT-96,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2439,AIRCRAFT-96,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-244,AIRCRAFT-244,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-04-13,2026-04-17
WORK-ORDER-2440,AIRCRAFT-324,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-09,2026-02-10
WORK-ORDER-2441,AIRCRAFT-324,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-09,2026-02-10
WORK-ORDER-2442,AIRCRAFT-324,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-09,2026-02-12
WORK-ORDER-2443,AIRCRAFT-324,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-09,2026-02-13
WORK-ORDER-2444,AIRCRAFT-324,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-09,2026-02-14
WORK-ORDER-2445,AIRCRAFT-353,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2446,AIRCRAFT-353,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2447,AIRCRAFT-353,Repair navigation system components,HIGH,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2448,AIRCRAFT-498,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2449,AIRCRAFT-498,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-245,AIRCRAFT-244,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-13,2026-04-15
WORK-ORDER-2450,AIRCRAFT-498,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2451,AIRCRAFT-498,Repair navigation system components,HIGH,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-2452,AIRCRAFT-206,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2453,AIRCRAFT-206,Repair navigation system components,HIGH,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-2454,AIRCRAFT-206,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2455,AIRCRAFT-206,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2456,AIRCRAFT-206,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2457,AIRCRAFT-73,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2458,AIRCRAFT-73,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2459,AIRCRAFT-73,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-246,AIRCRAFT-244,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-13,2026-04-14
WORK-ORDER-2460,AIRCRAFT-73,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2461,AIRCRAFT-402,Repair navigation system components,HIGH,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2462,AIRCRAFT-402,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2463,AIRCRAFT-402,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2464,AIRCRAFT-402,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2465,AIRCRAFT-163,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2466,AIRCRAFT-163,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2467,AIRCRAFT-163,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2468,AIRCRAFT-39,Repair navigation system components,HIGH,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2469,AIRCRAFT-39,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-247,AIRCRAFT-415,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-13,2026-04-17
WORK-ORDER-2470,AIRCRAFT-39,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2471,AIRCRAFT-39,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2472,AIRCRAFT-39,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2473,AIRCRAFT-377,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2474,AIRCRAFT-377,Repair navigation system components,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2475,AIRCRAFT-377,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2476,AIRCRAFT-377,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2477,AIRCRAFT-87,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2478,AIRCRAFT-87,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2479,AIRCRAFT-87,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-248,AIRCRAFT-415,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-13,2026-04-18
WORK-ORDER-2480,AIRCRAFT-87,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2481,AIRCRAFT-87,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2482,AIRCRAFT-211,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-2483,AIRCRAFT-211,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2484,AIRCRAFT-211,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2485,AIRCRAFT-372,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-09,2026-02-12
WORK-ORDER-2486,AIRCRAFT-372,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-09,2026-02-11
WORK-ORDER-2487,AIRCRAFT-372,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-09,2026-02-12
WORK-ORDER-2488,AIRCRAFT-372,Repair navigation system components,HIGH,CLOSED,2026-02-09,2026-02-11
WORK-ORDER-2489,AIRCRAFT-452,Repair navigation system components,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-249,AIRCRAFT-415,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-13,2026-04-14
WORK-ORDER-2490,AIRCRAFT-452,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2491,AIRCRAFT-452,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2492,AIRCRAFT-222,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-2493,AIRCRAFT-222,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-2494,AIRCRAFT-222,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2495,AIRCRAFT-222,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2496,AIRCRAFT-230,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2497,AIRCRAFT-230,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2498,AIRCRAFT-230,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2499,AIRCRAFT-230,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-25,AIRCRAFT-35,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-04-05,2026-04-09
WORK-ORDER-250,AIRCRAFT-98,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-13,2026-04-14
WORK-ORDER-2500,AIRCRAFT-230,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2501,AIRCRAFT-493,Repair navigation system components,HIGH,CLOSED,2026-05-28,2026-05-29
WORK-ORDER-2502,AIRCRAFT-493,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-2503,AIRCRAFT-493,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2504,AIRCRAFT-493,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-28,2026-06-02
WORK-ORDER-2505,AIRCRAFT-333,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-2506,AIRCRAFT-333,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2507,AIRCRAFT-333,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-28,2026-06-01
WORK-ORDER-2508,AIRCRAFT-333,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-28,2026-05-30
WORK-ORDER-2509,AIRCRAFT-66,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-28,2026-05-31
WORK-ORDER-251,AIRCRAFT-377,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-13,2026-04-18
WORK-ORDER-2510,AIRCRAFT-83,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-29,2026-06-02
WORK-ORDER-2511,AIRCRAFT-83,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-29,2026-05-31
WORK-ORDER-2512,AIRCRAFT-283,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-05-29,2026-06-03
WORK-ORDER-2513,AIRCRAFT-283,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-29,2026-06-02
WORK-ORDER-2514,AIRCRAFT-283,Perform engine inspection and maintenance,HIGH,CLOSED,2026-05-29,2026-05-31
WORK-ORDER-2515,AIRCRAFT-193,Repair navigation system components,HIGH,CLOSED,2026-05-29,2026-05-31
WORK-ORDER-2516,AIRCRAFT-193,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-29,2026-06-01
WORK-ORDER-2517,AIRCRAFT-193,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-05-29,2026-05-31
WORK-ORDER-2518,AIRCRAFT-193,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-29,2026-06-02
