id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-10759,AIRCRAFT-375,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-03,2026-12-06
WORK-ORDER-1076,AIRCRAFT-359,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-27,2026-04-30
WORK-ORDER-10760,AIRCRAFT-375,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-03,2026-12-08
WORK-ORDER-10761,AIRCRAFT-375,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-03,2026-12-06
WORK-ORDER-10762,AIRCRAFT-113,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-04,2026-12-07
WORK-ORDER-10763,AIRCRAFT-113,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-04,2026-12-08
WORK-ORDER-10764,AIRCRAFT-113,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-04,2026-12-05
WORK-ORDER-10765,AIRCRAFT-68,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-04,2026-12-08
WORK-ORDER-10766,AIRCRAFT-68,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-04,2026-12-05
WORK-ORDER-10767,AIRCRAFT-290,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-04,2026-12-08
WORK-ORDER-10768,AIRCRAFT-290,Repair navigation system components,HIGH,CLOSED,2026-12-04,2026-12-08
WORK-ORDER-10769,AIRCRAFT-290,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-04,2026-12-09
WORK-ORDER-1077,AIRCRAFT-359,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-27,2026-05-01
WORK-ORDER-10770,AIRCRAFT-110,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-04,2026-12-09
WORK-ORDER-10771,AIRCRAFT-467,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-04,2026-12-05
WORK-ORDER-10772,AIRCRAFT-467,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-04,2026-12-06
WORK-ORDER-10773,AIRCRAFT-467,Repair navigation system components,HIGH,CLOSED,2026-12-04,2026-12-09
WORK-ORDER-10774,AIRCRAFT-467,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-04,2026-12-07
WORK-ORDER-10775,AIRCRAFT-458,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-04,2026-12-06
WORK-ORDER-10776,AIRCRAFT-458,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-04,2026-12-07
WORK-ORDER-10777,AIRCRAFT-458,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-04,2026-12-05
WORK-ORDER-10778,AIRCRAFT-458,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-04,2026-12-09
WORK-ORDER-10779,AIRCRAFT-270,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-04,2026-03-05
WORK-ORDER-1078,AIRCRAFT-477,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-27,2026-04-29
WORK-ORDER-10780,AIRCRAFT-428,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-04,2026-12-06
WORK-ORDER-10781,AIRCRAFT-428,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-04,2026-12-08
WORK-ORDER-10782,AIRCRAFT-428,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-04,2026-12-08
WORK-ORDER-10783,AIRCRAFT-428,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-04,2026-12-09
WORK-ORDER-10784,AIRCRAFT-428,Repair navigation system components,HIGH,CLOSED,2026-12-04,2026-12-09
WORK-ORDER-10785,AIRCRAFT-393,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-04,2026-12-05
WORK-ORDER-10786,AIRCRAFT-75,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-05,2026-12-07
WORK-ORDER-10787,AIRCRAFT-336,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-05,2026-12-09
WORK-ORDER-10788,AIRCRAFT-411,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-05,2026-12-10
WORK-ORDER-10789,AIRCRAFT-411,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-05,2026-12-09
WORK-ORDER-1079,AIRCRAFT-477,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-27,2026-04-29
WORK-ORDER-10790,AIRCRAFT-260,Repair navigation system components,HIGH,CLOSED,2026-12-05,2026-12-10
WORK-ORDER-10791,AIRCRAFT-260,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-05,2026-12-09
WORK-ORDER-10792,AIRCRAFT-260,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-05,2026-12-09
WORK-ORDER-10793,AIRCRAFT-260,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-05,2026-12-10
WORK-ORDER-10794,AIRCRAFT-65,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-05,2026-12-08
WORK-ORDER-10795,AIRCRAFT-55,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-05,2026-03-07
WORK-ORDER-10796,AIRCRAFT-55,Perform engine inspection and maintenance,HIGH,CLOSED,2026-03-05,2026-03-07
WORK-ORDER-10797,AIRCRAFT-489,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-05,2026-12-06
WORK-ORDER-10798,AIRCRAFT-137,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-05,2026-12-07
WORK-ORDER-10799,AIRCRAFT-488,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-05,2026-12-10
WORK-ORDER-108,AIRCRAFT-196,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-09,2026-04-13
WORK-ORDER-1080,AIRCRAFT-477,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-27,2026-05-02
WORK-ORDER-10800,AIRCRAFT-488,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-05,2026-12-07
WORK-ORDER-10801,AIRCRAFT-488,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-05,2026-12-10
WORK-ORDER-10802,AIRCRAFT-488,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-05,2026-12-06
WORK-ORDER-10803,AIRCRAFT-488,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-05,2026-12-10
WORK-ORDER-10804,AIRCRAFT-403,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-05,2026-12-09
WORK-ORDER-10805,AIRCRAFT-177,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-06,2026-12-11
WORK-ORDER-10806,AIRCRAFT-177,Repair navigation system components,HIGH,CLOSED,2026-12-06,2026-12-11
WORK-ORDER-10807,AIRCRAFT-177,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-10808,AIRCRAFT-177,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-10809,AIRCRAFT-396,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-06,2026-12-08
WORK-ORDER-1081,AIRCRAFT-477,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-04-27,2026-05-01
WORK-ORDER-10810,AIRCRAFT-237,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-10811,AIRCRAFT-130,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-10812,AIRCRAFT-130,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-06,2026-12-11
WORK-ORDER-10813,AIRCRAFT-130,Repair navigation system components,HIGH,CLOSED,2026-12-06,2026-12-07
WORK-ORDER-10814,AIRCRAFT-320,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-06,2026-12-08
WORK-ORDER-10815,AIRCRAFT-450,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-06,2026-12-08
WORK-ORDER-10816,AIRCRAFT-450,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-06,2026-12-07
WORK-ORDER-10817,AIRCRAFT-450,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-06,2026-12-11
WORK-ORDER-10818,AIRCRAFT-450,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-06,2026-12-08
WORK-ORDER-10819,AIRCRAFT-450,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-1082,AIRCRAFT-477,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-27,2026-05-02
WORK-ORDER-10820,AIRCRAFT-313,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-06,2026-12-07
WORK-ORDER-10821,AIRCRAFT-313,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-06,2026-12-08
WORK-ORDER-10822,AIRCRAFT-313,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-10823,AIRCRAFT-487,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-06,2026-12-08
WORK-ORDER-10824,AIRCRAFT-167,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-10825,AIRCRAFT-167,Repair navigation system components,HIGH,CLOSED,2026-12-06,2026-12-07
WORK-ORDER-10826,AIRCRAFT-167,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-06,2026-12-08
WORK-ORDER-10827,AIRCRAFT-461,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-06,2026-12-08
WORK-ORDER-10828,AIRCRAFT-461,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-06,2026-12-11
WORK-ORDER-10829,AIRCRAFT-461,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-06,2026-12-07
WORK-ORDER-1083,AIRCRAFT-240,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-27,2026-04-29
WORK-ORDER-10830,AIRCRAFT-278,Repair navigation system components,HIGH,CLOSED,2026-12-06,2026-12-07
WORK-ORDER-10831,AIRCRAFT-278,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-10832,AIRCRAFT-278,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-06,2026-12-11
WORK-ORDER-10833,AIRCRAFT-278,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-10834,AIRCRAFT-278,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-10835,AIRCRAFT-239,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-06,2026-12-07
WORK-ORDER-10836,AIRCRAFT-239,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-06,2026-12-11
WORK-ORDER-10837,AIRCRAFT-239,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-06,2026-12-09
WORK-ORDER-10838,AIRCRAFT-246,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10839,AIRCRAFT-246,Repair navigation system components,HIGH,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-1084,AIRCRAFT-240,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-27,2026-04-29
WORK-ORDER-10840,AIRCRAFT-246,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-10841,AIRCRAFT-246,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-10842,AIRCRAFT-462,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-10843,AIRCRAFT-462,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10844,AIRCRAFT-416,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-05,2026-03-06
WORK-ORDER-10845,AIRCRAFT-416,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-05,2026-03-08
WORK-ORDER-10846,AIRCRAFT-416,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-05,2026-03-07
WORK-ORDER-10847,AIRCRAFT-270,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-10848,AIRCRAFT-270,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10849,AIRCRAFT-270,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-1085,AIRCRAFT-391,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-04-27,2026-04-29
WORK-ORDER-10850,AIRCRAFT-112,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10851,AIRCRAFT-112,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-10852,AIRCRAFT-64,Repair navigation system components,HIGH,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-10853,AIRCRAFT-64,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10854,AIRCRAFT-64,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10855,AIRCRAFT-82,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-10856,AIRCRAFT-82,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-10857,AIRCRAFT-82,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-10858,AIRCRAFT-86,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10859,AIRCRAFT-86,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-1086,AIRCRAFT-391,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-27,2026-04-28
WORK-ORDER-10860,AIRCRAFT-114,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10861,AIRCRAFT-114,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-10862,AIRCRAFT-114,Repair navigation system components,HIGH,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-10863,AIRCRAFT-114,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10864,AIRCRAFT-228,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-10865,AIRCRAFT-228,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10866,AIRCRAFT-362,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10867,AIRCRAFT-485,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10868,AIRCRAFT-485,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10869,AIRCRAFT-67,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-1087,AIRCRAFT-391,Repair navigation system components,HIGH,CLOSED,2026-04-27,2026-05-02
WORK-ORDER-10870,AIRCRAFT-67,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-10871,AIRCRAFT-342,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-05,2026-03-07
WORK-ORDER-10872,AIRCRAFT-342,Fix communication equipment and systems,MEDIUM,CLOSED,2026-03-05,2026-03-09
WORK-ORDER-10873,AIRCRAFT-342,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-05,2026-03-06
WORK-ORDER-10874,AIRCRAFT-410,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10875,AIRCRAFT-410,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10876,AIRCRAFT-142,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10877,AIRCRAFT-142,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10878,AIRCRAFT-284,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10879,AIRCRAFT-284,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-1088,AIRCRAFT-337,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-27,2026-05-01
WORK-ORDER-10880,AIRCRAFT-284,Repair navigation system components,HIGH,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-10881,AIRCRAFT-284,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10882,AIRCRAFT-284,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10883,AIRCRAFT-240,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-10884,AIRCRAFT-240,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10885,AIRCRAFT-240,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-10886,AIRCRAFT-240,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10887,AIRCRAFT-240,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10888,AIRCRAFT-297,Repair navigation system components,HIGH,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10889,AIRCRAFT-297,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-1089,AIRCRAFT-40,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-27,2026-05-02
WORK-ORDER-10890,AIRCRAFT-297,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10891,AIRCRAFT-297,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10892,AIRCRAFT-192,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10893,AIRCRAFT-192,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10894,AIRCRAFT-192,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10895,AIRCRAFT-192,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10896,AIRCRAFT-192,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10897,AIRCRAFT-60,Repair navigation system components,HIGH,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10898,AIRCRAFT-60,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10899,AIRCRAFT-477,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-109,AIRCRAFT-478,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-09,2026-04-12
WORK-ORDER-1090,AIRCRAFT-40,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-04-27,2026-04-29
WORK-ORDER-10900,AIRCRAFT-477,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10901,AIRCRAFT-144,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10902,AIRCRAFT-144,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-10903,AIRCRAFT-144,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10904,AIRCRAFT-301,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10905,AIRCRAFT-344,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-11
WORK-ORDER-10906,AIRCRAFT-344,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10907,AIRCRAFT-344,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10908,AIRCRAFT-344,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10909,AIRCRAFT-412,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-1091,AIRCRAFT-40,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-27,2026-05-01
WORK-ORDER-10910,AIRCRAFT-412,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10911,AIRCRAFT-412,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10912,AIRCRAFT-412,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10913,AIRCRAFT-497,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-07,2026-12-10
WORK-ORDER-10914,AIRCRAFT-497,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-07,2026-12-09
WORK-ORDER-10915,AIRCRAFT-345,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-07,2026-12-12
WORK-ORDER-10916,AIRCRAFT-345,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10917,AIRCRAFT-345,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10918,AIRCRAFT-345,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-07,2026-12-08
WORK-ORDER-10919,AIRCRAFT-274,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-08,2026-12-13
WORK-ORDER-1092,AIRCRAFT-40,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-27,2026-05-02
WORK-ORDER-10920,AIRCRAFT-274,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-08,2026-12-11
WORK-ORDER-10921,AIRCRAFT-195,Complete delayed maintenance procedures,LOW,CLOSED,2026-12-08,2026-12-09
WORK-ORDER-10922,AIRCRAFT-195,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-08,2026-12-10
WORK-ORDER-10923,AIRCRAFT-195,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-08,2026-12-10
WORK-ORDER-10924,AIRCRAFT-195,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-08,2026-12-12
WORK-ORDER-10925,AIRCRAFT-195,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-08,2026-12-13
WORK-ORDER-10926,AIRCRAFT-448,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-08,2026-12-12
WORK-ORDER-10927,AIRCRAFT-448,Repair navigation system components,HIGH,CLOSED,2026-12-08,2026-12-10
WORK-ORDER-10928,AIRCRAFT-496,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-08,2026-12-11
WORK-ORDER-10929,AIRCRAFT-307,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-12-08,2026-12-11
WORK-ORDER-1093,AIRCRAFT-40,Repair navigation system components,HIGH,CLOSED,2026-04-27,2026-04-29
WORK-ORDER-10930,AIRCRAFT-307,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-08,2026-12-12
WORK-ORDER-10931,AIRCRAFT-343,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-05,2026-03-07
WORK-ORDER-10932,AIRCRAFT-343,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-05,2026-03-07
WORK-ORDER-10933,AIRCRAFT-430,Conduct security inspection and clearance,HIGH,CLOSED,2026-12-08,2026-12-09
WORK-ORDER-10934,AIRCRAFT-430,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-08,2026-12-13
WORK-ORDER-10935,AIRCRAFT-129,Repair navigation system components,HIGH,CLOSED,2026-12-08,2026-12-11
WORK-ORDER-10936,AIRCRAFT-129,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-12-08,2026-12-13
WORK-ORDER-10937,AIRCRAFT-129,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-08,2026-12-09
WORK-ORDER-10938,AIRCRAFT-129,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-12-08,2026-12-09
WORK-ORDER-10939,AIRCRAFT-408,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-12-08,2026-12-09
WORK-ORDER-1094,AIRCRAFT-489,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-28,2026-04-30
WORK-ORDER-10940,AIRCRAFT-408,Perform engine inspection and maintenance,HIGH,CLOSED,2026-12-08,2026-12-09
WORK-ORDER-10941,AIRCRAFT-408,Fix communication equipment and systems,MEDIUM,CLOSED,2026-12-08,2026-12-13
WORK-ORDER-10942,AIRCRAFT-408,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-12-08,2026-12-11
