id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-7315,AIRCRAFT-50,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7316,AIRCRAFT-251,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7317,AIRCRAFT-251,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7318,AIRCRAFT-251,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-15,2026-09-16
WORK-ORDER-7319,AIRCRAFT-251,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-732,AIRCRAFT-254,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-22,2026-04-27
WORK-ORDER-7320,AIRCRAFT-123,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-7321,AIRCRAFT-123,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7322,AIRCRAFT-123,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-7323,AIRCRAFT-280,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-15,2026-09-19
WORK-ORDER-7324,AIRCRAFT-280,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7325,AIRCRAFT-130,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7326,AIRCRAFT-124,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7327,AIRCRAFT-313,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-7328,AIRCRAFT-313,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-15,2026-09-16
WORK-ORDER-7329,AIRCRAFT-313,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-15,2026-09-16
WORK-ORDER-733,AIRCRAFT-254,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-22,2026-04-25
WORK-ORDER-7330,AIRCRAFT-313,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-15,2026-09-19
WORK-ORDER-7331,AIRCRAFT-297,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-15,2026-09-19
WORK-ORDER-7332,AIRCRAFT-297,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7333,AIRCRAFT-297,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-15,2026-09-19
WORK-ORDER-7334,AIRCRAFT-297,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-7335,AIRCRAFT-10,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7336,AIRCRAFT-10,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-15,2026-09-16
WORK-ORDER-7337,AIRCRAFT-10,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7338,AIRCRAFT-30,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7339,AIRCRAFT-85,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-734,AIRCRAFT-254,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-22,2026-04-27
WORK-ORDER-7340,AIRCRAFT-85,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-7341,AIRCRAFT-85,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-15,2026-09-19
WORK-ORDER-7342,AIRCRAFT-85,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-7343,AIRCRAFT-85,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7344,AIRCRAFT-147,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7345,AIRCRAFT-439,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7346,AIRCRAFT-439,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-15,2026-09-19
WORK-ORDER-7347,AIRCRAFT-439,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-7348,AIRCRAFT-396,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-23,2026-02-24
WORK-ORDER-7349,AIRCRAFT-337,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-15,2026-09-19
WORK-ORDER-735,AIRCRAFT-254,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-22,2026-04-23
WORK-ORDER-7350,AIRCRAFT-342,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-15,2026-09-16
WORK-ORDER-7351,AIRCRAFT-342,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7352,AIRCRAFT-342,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7353,AIRCRAFT-342,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-15,2026-09-16
WORK-ORDER-7354,AIRCRAFT-218,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-7355,AIRCRAFT-218,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-15,2026-09-16
WORK-ORDER-7356,AIRCRAFT-218,Repair navigation system components,HIGH,CLOSED,2026-09-15,2026-09-19
WORK-ORDER-7357,AIRCRAFT-361,Repair navigation system components,HIGH,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7358,AIRCRAFT-361,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7359,AIRCRAFT-361,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-15,2026-09-19
WORK-ORDER-736,AIRCRAFT-325,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-04-22,2026-04-27
WORK-ORDER-7360,AIRCRAFT-361,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-7361,AIRCRAFT-361,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-15,2026-09-16
WORK-ORDER-7362,AIRCRAFT-442,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-15,2026-09-18
WORK-ORDER-7363,AIRCRAFT-442,Repair navigation system components,HIGH,CLOSED,2026-09-15,2026-09-16
WORK-ORDER-7364,AIRCRAFT-442,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7365,AIRCRAFT-442,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7366,AIRCRAFT-148,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7367,AIRCRAFT-148,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-15,2026-09-20
WORK-ORDER-7368,AIRCRAFT-148,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-15,2026-09-17
WORK-ORDER-7369,AIRCRAFT-194,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-16,2026-09-19
WORK-ORDER-737,AIRCRAFT-325,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-22,2026-04-24
WORK-ORDER-7370,AIRCRAFT-194,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-16,2026-09-18
WORK-ORDER-7371,AIRCRAFT-194,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-16,2026-09-17
WORK-ORDER-7372,AIRCRAFT-194,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-16,2026-09-17
WORK-ORDER-7373,AIRCRAFT-133,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-01,2026-02-06
WORK-ORDER-7374,AIRCRAFT-133,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-01,2026-02-05
WORK-ORDER-7375,AIRCRAFT-133,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-01,2026-02-02
WORK-ORDER-7376,AIRCRAFT-369,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-16,2026-09-21
WORK-ORDER-7377,AIRCRAFT-369,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-16,2026-09-20
WORK-ORDER-7378,AIRCRAFT-369,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-16,2026-09-18
WORK-ORDER-7379,AIRCRAFT-369,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-16,2026-09-20
WORK-ORDER-738,AIRCRAFT-325,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-22,2026-04-23
WORK-ORDER-7380,AIRCRAFT-164,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-17,2026-09-20
WORK-ORDER-7381,AIRCRAFT-164,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-17,2026-09-22
WORK-ORDER-7382,AIRCRAFT-164,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-17,2026-09-22
WORK-ORDER-7383,AIRCRAFT-164,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-17,2026-09-22
WORK-ORDER-7384,AIRCRAFT-164,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-17,2026-09-18
WORK-ORDER-7385,AIRCRAFT-83,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-17,2026-09-20
WORK-ORDER-7386,AIRCRAFT-83,Repair navigation system components,HIGH,CLOSED,2026-09-17,2026-09-21
WORK-ORDER-7387,AIRCRAFT-83,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-17,2026-09-19
WORK-ORDER-7388,AIRCRAFT-425,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-17,2026-09-21
WORK-ORDER-7389,AIRCRAFT-425,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-17,2026-09-20
WORK-ORDER-739,AIRCRAFT-325,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-22,2026-04-24
WORK-ORDER-7390,AIRCRAFT-142,Repair navigation system components,HIGH,CLOSED,2026-09-17,2026-09-21
WORK-ORDER-7391,AIRCRAFT-142,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-17,2026-09-20
WORK-ORDER-7392,AIRCRAFT-256,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-17,2026-09-18
WORK-ORDER-7393,AIRCRAFT-256,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-17,2026-09-20
WORK-ORDER-7394,AIRCRAFT-256,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-17,2026-09-20
WORK-ORDER-7395,AIRCRAFT-319,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-18,2026-09-21
WORK-ORDER-7396,AIRCRAFT-319,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-18,2026-09-21
WORK-ORDER-7397,AIRCRAFT-440,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-18,2026-09-22
WORK-ORDER-7398,AIRCRAFT-440,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-18,2026-09-23
WORK-ORDER-7399,AIRCRAFT-440,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-18,2026-09-19
WORK-ORDER-74,AIRCRAFT-206,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-07,2026-04-09
WORK-ORDER-740,AIRCRAFT-325,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-22,2026-04-26
WORK-ORDER-7400,AIRCRAFT-274,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-18,2026-09-20
WORK-ORDER-7401,AIRCRAFT-274,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-18,2026-09-22
WORK-ORDER-7402,AIRCRAFT-274,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-18,2026-09-22
WORK-ORDER-7403,AIRCRAFT-274,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-18,2026-09-22
WORK-ORDER-7404,AIRCRAFT-274,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-18,2026-09-21
WORK-ORDER-7405,AIRCRAFT-249,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-19,2026-09-21
WORK-ORDER-7406,AIRCRAFT-98,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-24,2026-02-28
WORK-ORDER-7407,AIRCRAFT-310,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-19,2026-09-23
WORK-ORDER-7408,AIRCRAFT-310,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-19,2026-09-21
WORK-ORDER-7409,AIRCRAFT-491,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-19,2026-09-24
WORK-ORDER-741,AIRCRAFT-70,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-22,2026-04-26
WORK-ORDER-7410,AIRCRAFT-491,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-19,2026-09-24
WORK-ORDER-7411,AIRCRAFT-491,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-19,2026-09-20
WORK-ORDER-7412,AIRCRAFT-491,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-19,2026-09-21
WORK-ORDER-7413,AIRCRAFT-161,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-19,2026-09-21
WORK-ORDER-7414,AIRCRAFT-161,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-19,2026-09-22
WORK-ORDER-7415,AIRCRAFT-161,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-19,2026-09-23
WORK-ORDER-7416,AIRCRAFT-161,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-19,2026-09-24
WORK-ORDER-7417,AIRCRAFT-161,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-19,2026-09-22
WORK-ORDER-7418,AIRCRAFT-467,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-19,2026-09-20
WORK-ORDER-7419,AIRCRAFT-90,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-19,2026-09-24
WORK-ORDER-742,AIRCRAFT-390,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-06,2026-02-11
WORK-ORDER-7420,AIRCRAFT-446,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-19,2026-09-23
WORK-ORDER-7421,AIRCRAFT-446,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-19,2026-09-20
WORK-ORDER-7422,AIRCRAFT-446,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-19,2026-09-20
WORK-ORDER-7423,AIRCRAFT-446,Repair navigation system components,HIGH,CLOSED,2026-09-19,2026-09-23
WORK-ORDER-7424,AIRCRAFT-446,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-19,2026-09-22
WORK-ORDER-7425,AIRCRAFT-208,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-19,2026-09-23
WORK-ORDER-7426,AIRCRAFT-378,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-19,2026-09-21
WORK-ORDER-7427,AIRCRAFT-81,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-19,2026-09-24
WORK-ORDER-7428,AIRCRAFT-81,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-19,2026-09-23
WORK-ORDER-7429,AIRCRAFT-81,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-19,2026-09-24
WORK-ORDER-743,AIRCRAFT-95,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-22,2026-04-24
WORK-ORDER-7430,AIRCRAFT-81,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-19,2026-09-21
WORK-ORDER-7431,AIRCRAFT-81,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-19,2026-09-21
WORK-ORDER-7432,AIRCRAFT-27,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-19,2026-09-21
WORK-ORDER-7433,AIRCRAFT-27,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-19,2026-09-23
WORK-ORDER-7434,AIRCRAFT-409,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-24,2026-02-27
WORK-ORDER-7435,AIRCRAFT-409,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-24,2026-03-01
WORK-ORDER-7436,AIRCRAFT-409,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-24,2026-02-28
WORK-ORDER-7437,AIRCRAFT-409,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-24,2026-02-25
WORK-ORDER-7438,AIRCRAFT-358,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-19,2026-09-22
WORK-ORDER-7439,AIRCRAFT-358,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-19,2026-09-24
WORK-ORDER-744,AIRCRAFT-95,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-22,2026-04-26
WORK-ORDER-7440,AIRCRAFT-252,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-19,2026-09-22
WORK-ORDER-7441,AIRCRAFT-252,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-19,2026-09-23
WORK-ORDER-7442,AIRCRAFT-199,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-19,2026-09-24
WORK-ORDER-7443,AIRCRAFT-199,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-19,2026-09-23
WORK-ORDER-7444,AIRCRAFT-199,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-19,2026-09-21
WORK-ORDER-7445,AIRCRAFT-498,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-19,2026-09-20
WORK-ORDER-7446,AIRCRAFT-498,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-19,2026-09-20
WORK-ORDER-7447,AIRCRAFT-498,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-19,2026-09-21
WORK-ORDER-7448,AIRCRAFT-347,Repair navigation system components,HIGH,CLOSED,2026-09-19,2026-09-22
WORK-ORDER-7449,AIRCRAFT-347,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-19,2026-09-22
WORK-ORDER-745,AIRCRAFT-102,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-22,2026-04-26
WORK-ORDER-7450,AIRCRAFT-347,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-19,2026-09-23
WORK-ORDER-7451,AIRCRAFT-97,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-20,2026-09-21
WORK-ORDER-7452,AIRCRAFT-97,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-20,2026-09-23
WORK-ORDER-7453,AIRCRAFT-97,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-20,2026-09-24
WORK-ORDER-7454,AIRCRAFT-97,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-20,2026-09-22
WORK-ORDER-7455,AIRCRAFT-97,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-20,2026-09-24
WORK-ORDER-7456,AIRCRAFT-53,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-20,2026-09-22
WORK-ORDER-7457,AIRCRAFT-53,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-20,2026-09-21
WORK-ORDER-7458,AIRCRAFT-453,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-20,2026-09-21
WORK-ORDER-7459,AIRCRAFT-453,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-20,2026-09-23
WORK-ORDER-746,AIRCRAFT-102,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-04-22,2026-04-26
WORK-ORDER-7460,AIRCRAFT-117,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-20,2026-09-24
WORK-ORDER-7461,AIRCRAFT-117,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-20,2026-09-21
WORK-ORDER-7462,AIRCRAFT-117,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-20,2026-09-25
WORK-ORDER-7463,AIRCRAFT-6,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-24,2026-02-27
WORK-ORDER-7464,AIRCRAFT-6,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-24,2026-03-01
WORK-ORDER-7465,AIRCRAFT-459,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-21,2026-09-25
WORK-ORDER-7466,AIRCRAFT-459,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-21,2026-09-26
WORK-ORDER-7467,AIRCRAFT-459,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-21,2026-09-25
WORK-ORDER-7468,AIRCRAFT-459,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-21,2026-09-24
WORK-ORDER-7469,AIRCRAFT-459,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-21,2026-09-25
WORK-ORDER-747,AIRCRAFT-102,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-22,2026-04-23
WORK-ORDER-7470,AIRCRAFT-77,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-21,2026-09-22
WORK-ORDER-7471,AIRCRAFT-77,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-21,2026-09-24
WORK-ORDER-7472,AIRCRAFT-77,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-21,2026-09-26
WORK-ORDER-7473,AIRCRAFT-77,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-21,2026-09-26
WORK-ORDER-7474,AIRCRAFT-77,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-21,2026-09-22
WORK-ORDER-7475,AIRCRAFT-162,Repair navigation system components,HIGH,CLOSED,2026-09-21,2026-09-24
WORK-ORDER-7476,AIRCRAFT-162,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-21,2026-09-23
WORK-ORDER-7477,AIRCRAFT-162,Fix communication equipment and systems,MEDIUM,CLOSED,2026-09-21,2026-09-26
WORK-ORDER-7478,AIRCRAFT-84,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-09-21,2026-09-22
WORK-ORDER-7479,AIRCRAFT-84,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-21,2026-09-23
WORK-ORDER-748,AIRCRAFT-102,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-22,2026-04-23
WORK-ORDER-7480,AIRCRAFT-14,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-21,2026-09-24
WORK-ORDER-7481,AIRCRAFT-234,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-21,2026-09-25
WORK-ORDER-7482,AIRCRAFT-234,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-21,2026-09-23
WORK-ORDER-7483,AIRCRAFT-295,Conduct security inspection and clearance,HIGH,CLOSED,2026-09-21,2026-09-24
WORK-ORDER-7484,AIRCRAFT-295,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-09-21,2026-09-23
WORK-ORDER-7485,AIRCRAFT-295,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-21,2026-09-22
WORK-ORDER-7486,AIRCRAFT-295,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-21,2026-09-24
WORK-ORDER-7487,AIRCRAFT-418,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-21,2026-09-24
WORK-ORDER-7488,AIRCRAFT-418,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-21,2026-09-25
WORK-ORDER-7489,AIRCRAFT-264,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-24,2026-02-27
WORK-ORDER-749,AIRCRAFT-102,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-22,2026-04-25
WORK-ORDER-7490,AIRCRAFT-264,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-24,2026-02-25
WORK-ORDER-7491,AIRCRAFT-264,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-24,2026-02-27
WORK-ORDER-7492,AIRCRAFT-315,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-21,2026-09-24
WORK-ORDER-7493,AIRCRAFT-315,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-21,2026-09-26
WORK-ORDER-7494,AIRCRAFT-94,Repair navigation system components,HIGH,CLOSED,2026-09-21,2026-09-22
WORK-ORDER-7495,AIRCRAFT-94,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-21,2026-09-26
WORK-ORDER-7496,AIRCRAFT-317,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-21,2026-09-23
WORK-ORDER-7497,AIRCRAFT-317,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-21,2026-09-23
WORK-ORDER-7498,AIRCRAFT-317,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-09-21,2026-09-22
WORK-ORDER-7499,AIRCRAFT-325,Complete delayed maintenance procedures,LOW,CLOSED,2026-09-21,2026-09-26
WORK-ORDER-75,AIRCRAFT-206,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-07,2026-04-12
WORK-ORDER-750,AIRCRAFT-399,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-22,2026-04-24
WORK-ORDER-7500,AIRCRAFT-325,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-09-21,2026-09-23
WORK-ORDER-7501,AIRCRAFT-325,Perform engine inspection and maintenance,HIGH,CLOSED,2026-09-21,2026-09-26
WORK-ORDER-7502,AIRCRAFT-211,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-09-21,2026-09-24
