id,aircraft.id,description,startDate,endDate,status,origin.id,destination.id
OPERATION-2329,AIRCRAFT-351,Training,2026-06-24,2026-07-07,Completed,BASE-2,BASE-3
OPERATION-233,AIRCRAFT-178,Training,2026-02-13,2026-02-15,Planned,BASE-6,BASE-3
OPERATION-2330,AIRCRAFT-267,Test,2026-06-24,2026-06-24,Completed,BASE-5,BASE-4
OPERATION-2331,AIRCRAFT-31,Mission,2026-06-24,2026-07-08,In Progress,BASE-5,BASE-1
OPERATION-2332,AIRCRAFT-486,Training,2026-06-25,2026-07-10,Planned,BASE-10,BASE-6
OPERATION-2333,AIRCRAFT-459,Training,2026-06-25,2026-07-03,Completed,BASE-5,BASE-1
OPERATION-2334,AIRCRAFT-242,Training,2026-06-25,2026-07-03,In Progress,BASE-7,BASE-1
OPERATION-2335,AIRCRAFT-377,Training,2026-06-25,2026-07-09,Completed,BASE-1,BASE-10
OPERATION-2336,AIRCRAFT-127,Test,2026-06-26,2026-07-07,Completed,BASE-7,BASE-4
OPERATION-2337,AIRCRAFT-165,Test,2026-06-26,2026-07-01,Planned,BASE-3,BASE-3
OPERATION-2338,AIRCRAFT-448,Training,2026-06-26,2026-07-11,In Progress,BASE-8,BASE-10
OPERATION-2339,AIRCRAFT-74,Test,2026-06-26,2026-07-03,In Progress,BASE-1,BASE-2
OPERATION-234,AIRCRAFT-89,Test,2026-02-13,2026-02-14,In Progress,BASE-2,BASE-7
OPERATION-2340,AIRCRAFT-129,Mission,2026-06-27,2026-07-08,Completed,BASE-2,BASE-7
OPERATION-2341,AIRCRAFT-350,Test,2026-06-27,2026-06-29,Completed,BASE-5,BASE-7
OPERATION-2342,AIRCRAFT-114,Mission,2026-06-27,2026-07-09,Completed,BASE-5,BASE-2
OPERATION-2343,AIRCRAFT-188,Mission,2026-06-27,2026-07-10,Completed,BASE-5,BASE-5
OPERATION-2344,AIRCRAFT-141,Training,2026-06-27,2026-07-04,Completed,BASE-8,BASE-4
OPERATION-2345,AIRCRAFT-310,Test,2026-06-27,2026-07-10,Completed,BASE-3,BASE-5
OPERATION-2346,AIRCRAFT-409,Mission,2026-06-27,2026-06-28,Completed,BASE-5,BASE-5
OPERATION-2347,AIRCRAFT-419,Mission,2026-06-27,2026-06-27,Planned,BASE-7,BASE-3
OPERATION-2348,AIRCRAFT-306,Training,2026-06-27,2026-07-05,Completed,BASE-6,BASE-2
OPERATION-2349,AIRCRAFT-280,Mission,2026-06-27,2026-07-04,Completed,BASE-6,BASE-4
OPERATION-235,AIRCRAFT-442,Test,2026-02-13,2026-02-24,Planned,BASE-5,BASE-10
OPERATION-2350,AIRCRAFT-327,Test,2026-06-27,2026-06-29,Completed,BASE-10,BASE-8
OPERATION-2351,AIRCRAFT-349,Test,2026-06-28,2026-07-11,In Progress,BASE-8,BASE-9
OPERATION-2352,AIRCRAFT-361,Training,2026-06-28,2026-06-28,In Progress,BASE-6,BASE-8
OPERATION-2353,AIRCRAFT-461,Test,2026-06-28,2026-07-02,In Progress,BASE-4,BASE-9
OPERATION-2354,AIRCRAFT-40,Training,2026-06-28,2026-07-03,In Progress,BASE-1,BASE-10
OPERATION-2355,AIRCRAFT-483,Test,2026-06-28,2026-06-30,In Progress,BASE-2,BASE-4
OPERATION-2356,AIRCRAFT-333,Training,2026-06-28,2026-07-09,In Progress,BASE-8,BASE-8
OPERATION-2357,AIRCRAFT-213,Test,2026-06-28,2026-06-28,Completed,BASE-3,BASE-10
OPERATION-2358,AIRCRAFT-444,Training,2026-06-28,2026-07-09,Planned,BASE-5,BASE-9
OPERATION-2359,AIRCRAFT-285,Training,2026-06-28,2026-07-13,Completed,BASE-3,BASE-7
OPERATION-236,AIRCRAFT-386,Mission,2026-02-13,2026-02-22,Completed,BASE-9,BASE-4
OPERATION-2360,AIRCRAFT-174,Training,2026-06-28,2026-07-01,Planned,BASE-4,BASE-2
OPERATION-2361,AIRCRAFT-235,Mission,2026-06-28,2026-07-07,Completed,BASE-7,BASE-9
OPERATION-2362,AIRCRAFT-381,Mission,2026-06-28,2026-07-11,In Progress,BASE-10,BASE-5
OPERATION-2363,AIRCRAFT-388,Test,2026-06-28,2026-07-08,Planned,BASE-6,BASE-9
OPERATION-2364,AIRCRAFT-281,Training,2026-06-28,2026-07-10,In Progress,BASE-8,BASE-5
OPERATION-2365,AIRCRAFT-216,Mission,2026-06-28,2026-07-12,In Progress,BASE-5,BASE-1
OPERATION-2366,AIRCRAFT-481,Test,2026-06-28,2026-07-08,Planned,BASE-2,BASE-7
OPERATION-2367,AIRCRAFT-447,Training,2026-06-28,2026-07-11,Planned,BASE-1,BASE-10
OPERATION-2368,AIRCRAFT-205,Test,2026-06-28,2026-07-05,Completed,BASE-9,BASE-2
OPERATION-2369,AIRCRAFT-116,Training,2026-06-28,2026-07-11,Completed,BASE-4,BASE-3
OPERATION-237,AIRCRAFT-488,Mission,2026-02-13,2026-02-17,Planned,BASE-6,BASE-9
OPERATION-2370,AIRCRAFT-166,Training,2026-06-29,2026-07-14,Planned,BASE-10,BASE-7
OPERATION-2371,AIRCRAFT-22,Training,2026-06-29,2026-07-05,In Progress,BASE-4,BASE-3
OPERATION-2372,AIRCRAFT-263,Training,2026-06-29,2026-07-14,Planned,BASE-5,BASE-2
OPERATION-2373,AIRCRAFT-269,Test,2026-06-29,2026-06-29,In Progress,BASE-8,BASE-4
OPERATION-2374,AIRCRAFT-296,Mission,2026-06-29,2026-07-13,In Progress,BASE-9,BASE-2
OPERATION-2375,AIRCRAFT-219,Mission,2026-06-29,2026-07-09,In Progress,BASE-2,BASE-1
OPERATION-2376,AIRCRAFT-440,Test,2026-06-29,2026-06-30,In Progress,BASE-7,BASE-2
OPERATION-2377,AIRCRAFT-313,Test,2026-06-29,2026-07-12,Completed,BASE-2,BASE-10
OPERATION-2378,AIRCRAFT-468,Training,2026-06-29,2026-06-29,Completed,BASE-1,BASE-5
OPERATION-2379,AIRCRAFT-131,Training,2026-06-29,2026-07-11,In Progress,BASE-9,BASE-8
OPERATION-238,AIRCRAFT-199,Training,2026-02-13,2026-02-24,Completed,BASE-4,BASE-7
OPERATION-2380,AIRCRAFT-194,Mission,2026-06-29,2026-07-12,Planned,BASE-5,BASE-10
OPERATION-2381,AIRCRAFT-236,Training,2026-06-29,2026-07-02,In Progress,BASE-6,BASE-3
OPERATION-2382,AIRCRAFT-61,Mission,2026-06-29,2026-07-06,In Progress,BASE-2,BASE-6
OPERATION-2383,AIRCRAFT-492,Test,2026-06-29,2026-07-01,In Progress,BASE-4,BASE-5
OPERATION-2384,AIRCRAFT-346,Test,2026-06-29,2026-07-09,In Progress,BASE-6,BASE-8
OPERATION-2385,AIRCRAFT-329,Test,2026-06-29,2026-07-07,Planned,BASE-3,BASE-3
OPERATION-2386,AIRCRAFT-119,Mission,2026-06-29,2026-07-08,In Progress,BASE-10,BASE-6
OPERATION-2387,AIRCRAFT-358,Test,2026-06-29,2026-07-08,Planned,BASE-10,BASE-5
OPERATION-2388,AIRCRAFT-482,Test,2026-06-29,2026-07-14,In Progress,BASE-3,BASE-3
OPERATION-2389,AIRCRAFT-415,Training,2026-06-30,2026-07-09,Completed,BASE-4,BASE-1
OPERATION-239,AIRCRAFT-313,Mission,2026-02-13,2026-02-13,Planned,BASE-5,BASE-5
OPERATION-2390,AIRCRAFT-348,Mission,2026-06-30,2026-07-06,Completed,BASE-1,BASE-5
OPERATION-2391,AIRCRAFT-70,Test,2026-06-30,2026-07-11,Completed,BASE-7,BASE-8
OPERATION-2392,AIRCRAFT-385,Test,2026-06-30,2026-07-05,Planned,BASE-10,BASE-9
OPERATION-2393,AIRCRAFT-85,Training,2026-06-30,2026-07-10,In Progress,BASE-8,BASE-3
OPERATION-2394,AIRCRAFT-245,Training,2026-07-01,2026-07-16,In Progress,BASE-1,BASE-2
OPERATION-2395,AIRCRAFT-29,Training,2026-07-01,2026-07-11,Planned,BASE-4,BASE-3
OPERATION-2396,AIRCRAFT-192,Test,2026-07-01,2026-07-09,Planned,BASE-6,BASE-8
OPERATION-2397,AIRCRAFT-108,Test,2026-07-01,2026-07-15,Completed,BASE-4,BASE-4
OPERATION-2398,AIRCRAFT-128,Training,2026-07-01,2026-07-12,Completed,BASE-2,BASE-6
OPERATION-2399,AIRCRAFT-328,Test,2026-07-01,2026-07-03,Completed,BASE-9,BASE-2
OPERATION-24,AIRCRAFT-367,Mission,2026-02-01,2026-02-09,Completed,BASE-2,BASE-9
OPERATION-240,AIRCRAFT-389,Mission,2026-02-13,2026-02-23,Planned,BASE-3,BASE-10
OPERATION-2400,AIRCRAFT-480,Test,2026-07-01,2026-07-02,Completed,BASE-4,BASE-4
OPERATION-2401,AIRCRAFT-257,Test,2026-07-01,2026-07-09,Completed,BASE-4,BASE-4
OPERATION-2402,AIRCRAFT-250,Mission,2026-07-01,2026-07-15,Completed,BASE-5,BASE-9
OPERATION-2403,AIRCRAFT-176,Test,2026-07-01,2026-07-09,Planned,BASE-2,BASE-3
OPERATION-2404,AIRCRAFT-151,Mission,2026-07-01,2026-07-10,Planned,BASE-4,BASE-10
OPERATION-2405,AIRCRAFT-53,Mission,2026-07-01,2026-07-16,Completed,BASE-1,BASE-6
OPERATION-2406,AIRCRAFT-28,Training,2026-07-01,2026-07-03,Planned,BASE-8,BASE-2
OPERATION-2407,AIRCRAFT-283,Mission,2026-07-01,2026-07-16,Completed,BASE-10,BASE-4
OPERATION-2408,AIRCRAFT-366,Test,2026-07-01,2026-07-16,Planned,BASE-10,BASE-7
OPERATION-2409,AIRCRAFT-497,Test,2026-07-01,2026-07-04,Planned,BASE-10,BASE-10
OPERATION-241,AIRCRAFT-152,Mission,2026-02-13,2026-02-25,Completed,BASE-1,BASE-2
OPERATION-2410,AIRCRAFT-1,Training,2026-07-01,2026-07-15,In Progress,BASE-10,BASE-5
OPERATION-2411,AIRCRAFT-264,Training,2026-07-01,2026-07-16,Completed,BASE-8,BASE-9
OPERATION-2412,AIRCRAFT-372,Training,2026-07-01,2026-07-10,Completed,BASE-4,BASE-6
OPERATION-2413,AIRCRAFT-95,Training,2026-07-01,2026-07-09,Completed,BASE-8,BASE-2
OPERATION-2414,AIRCRAFT-87,Mission,2026-07-01,2026-07-06,In Progress,BASE-9,BASE-8
OPERATION-2415,AIRCRAFT-246,Mission,2026-07-01,2026-07-16,Planned,BASE-7,BASE-5
OPERATION-2416,AIRCRAFT-500,Training,2026-07-01,2026-07-04,Completed,BASE-9,BASE-3
OPERATION-2417,AIRCRAFT-190,Mission,2026-07-01,2026-07-07,Planned,BASE-5,BASE-9
OPERATION-2418,AIRCRAFT-240,Test,2026-07-01,2026-07-10,In Progress,BASE-2,BASE-5
OPERATION-2419,AIRCRAFT-364,Test,2026-07-01,2026-07-07,Planned,BASE-6,BASE-3
OPERATION-242,AIRCRAFT-412,Training,2026-02-13,2026-02-19,In Progress,BASE-6,BASE-3
OPERATION-2420,AIRCRAFT-451,Training,2026-07-01,2026-07-07,Planned,BASE-3,BASE-10
OPERATION-2421,AIRCRAFT-25,Test,2026-07-01,2026-07-06,In Progress,BASE-10,BASE-7
OPERATION-2422,AIRCRAFT-278,Training,2026-07-02,2026-07-10,In Progress,BASE-5,BASE-6
OPERATION-2423,AIRCRAFT-334,Training,2026-07-02,2026-07-06,Completed,BASE-6,BASE-6
OPERATION-2424,AIRCRAFT-336,Training,2026-07-02,2026-07-16,Completed,BASE-7,BASE-7
OPERATION-2425,AIRCRAFT-414,Mission,2026-07-02,2026-07-02,In Progress,BASE-6,BASE-3
OPERATION-2426,AIRCRAFT-309,Mission,2026-07-02,2026-07-16,Completed,BASE-4,BASE-4
OPERATION-2427,AIRCRAFT-323,Training,2026-07-02,2026-07-10,Planned,BASE-6,BASE-7
OPERATION-2428,AIRCRAFT-355,Test,2026-07-02,2026-07-14,Completed,BASE-4,BASE-4
OPERATION-2429,AIRCRAFT-311,Mission,2026-07-02,2026-07-16,Planned,BASE-4,BASE-3
OPERATION-243,AIRCRAFT-361,Test,2026-02-13,2026-02-24,In Progress,BASE-10,BASE-10
OPERATION-2430,AIRCRAFT-479,Test,2026-07-02,2026-07-12,Completed,BASE-8,BASE-1
OPERATION-2431,AIRCRAFT-488,Mission,2026-07-02,2026-07-14,In Progress,BASE-10,BASE-10
OPERATION-2432,AIRCRAFT-143,Mission,2026-07-02,2026-07-14,Planned,BASE-6,BASE-5
OPERATION-2433,AIRCRAFT-449,Training,2026-07-02,2026-07-13,Planned,BASE-8,BASE-3
OPERATION-2434,AIRCRAFT-36,Test,2026-07-02,2026-07-04,In Progress,BASE-3,BASE-3
OPERATION-2435,AIRCRAFT-255,Test,2026-07-02,2026-07-11,Planned,BASE-8,BASE-4
OPERATION-2436,AIRCRAFT-89,Test,2026-07-02,2026-07-12,In Progress,BASE-9,BASE-9
OPERATION-2437,AIRCRAFT-113,Mission,2026-07-02,2026-07-11,Planned,BASE-6,BASE-6
OPERATION-2438,AIRCRAFT-271,Mission,2026-07-02,2026-07-16,In Progress,BASE-8,BASE-4
OPERATION-2439,AIRCRAFT-398,Training,2026-07-02,2026-07-16,Planned,BASE-5,BASE-5
OPERATION-244,AIRCRAFT-224,Mission,2026-02-14,2026-02-15,Completed,BASE-1,BASE-2
OPERATION-2440,AIRCRAFT-20,Mission,2026-07-02,2026-07-02,Completed,BASE-7,BASE-7
OPERATION-2441,AIRCRAFT-5,Mission,2026-07-02,2026-07-14,Completed,BASE-1,BASE-9
OPERATION-2442,AIRCRAFT-110,Test,2026-07-02,2026-07-13,In Progress,BASE-1,BASE-9
OPERATION-2443,AIRCRAFT-91,Training,2026-07-02,2026-07-12,In Progress,BASE-10,BASE-6
OPERATION-2444,AIRCRAFT-157,Test,2026-07-02,2026-07-04,Planned,BASE-9,BASE-2
OPERATION-2445,AIRCRAFT-72,Mission,2026-07-02,2026-07-07,Completed,BASE-8,BASE-10
OPERATION-2446,AIRCRAFT-156,Test,2026-07-02,2026-07-08,In Progress,BASE-5,BASE-8
OPERATION-2447,AIRCRAFT-37,Mission,2026-07-03,2026-07-07,Planned,BASE-10,BASE-6
OPERATION-2448,AIRCRAFT-69,Test,2026-07-03,2026-07-17,Completed,BASE-7,BASE-1
OPERATION-2449,AIRCRAFT-331,Mission,2026-07-03,2026-07-15,Completed,BASE-7,BASE-1
OPERATION-245,AIRCRAFT-457,Test,2026-02-14,2026-02-22,In Progress,BASE-8,BASE-10
OPERATION-2450,AIRCRAFT-282,Training,2026-07-03,2026-07-03,In Progress,BASE-3,BASE-5
OPERATION-2451,AIRCRAFT-370,Test,2026-07-03,2026-07-10,In Progress,BASE-4,BASE-10
OPERATION-2452,AIRCRAFT-21,Mission,2026-07-03,2026-07-14,Planned,BASE-4,BASE-5
OPERATION-2453,AIRCRAFT-177,Mission,2026-07-03,2026-07-08,Completed,BASE-10,BASE-1
OPERATION-2454,AIRCRAFT-90,Training,2026-07-03,2026-07-07,Planned,BASE-6,BASE-6
OPERATION-2455,AIRCRAFT-268,Mission,2026-07-03,2026-07-10,In Progress,BASE-3,BASE-7
OPERATION-2456,AIRCRAFT-294,Mission,2026-07-03,2026-07-11,In Progress,BASE-1,BASE-3
OPERATION-2457,AIRCRAFT-195,Training,2026-07-03,2026-07-17,Planned,BASE-8,BASE-4
OPERATION-2458,AIRCRAFT-137,Training,2026-07-03,2026-07-15,In Progress,BASE-7,BASE-4
OPERATION-2459,AIRCRAFT-42,Test,2026-07-03,2026-07-09,Planned,BASE-2,BASE-3
OPERATION-246,AIRCRAFT-438,Training,2026-02-14,2026-02-28,Planned,BASE-9,BASE-2
OPERATION-2460,AIRCRAFT-223,Mission,2026-07-03,2026-07-06,Planned,BASE-8,BASE-10
OPERATION-2461,AIRCRAFT-374,Training,2026-07-03,2026-07-14,Planned,BASE-4,BASE-2
OPERATION-2462,AIRCRAFT-473,Training,2026-07-04,2026-07-15,Completed,BASE-2,BASE-8
OPERATION-2463,AIRCRAFT-103,Training,2026-07-04,2026-07-04,In Progress,BASE-7,BASE-2
OPERATION-2464,AIRCRAFT-394,Training,2026-07-04,2026-07-15,Planned,BASE-7,BASE-5
OPERATION-2465,AIRCRAFT-162,Test,2026-07-04,2026-07-11,Completed,BASE-7,BASE-8
OPERATION-2466,AIRCRAFT-32,Test,2026-07-04,2026-07-04,Completed,BASE-6,BASE-1
OPERATION-2467,AIRCRAFT-300,Mission,2026-07-04,2026-07-08,Completed,BASE-1,BASE-3
OPERATION-2468,AIRCRAFT-203,Test,2026-07-04,2026-07-08,In Progress,BASE-1,BASE-1
OPERATION-2469,AIRCRAFT-343,Training,2026-07-04,2026-07-10,Completed,BASE-7,BASE-3
OPERATION-247,AIRCRAFT-188,Training,2026-02-15,2026-02-28,Completed,BASE-10,BASE-8
OPERATION-2470,AIRCRAFT-229,Mission,2026-07-04,2026-07-17,Completed,BASE-3,BASE-3
OPERATION-2471,AIRCRAFT-182,Mission,2026-07-04,2026-07-15,Planned,BASE-8,BASE-4
OPERATION-2472,AIRCRAFT-434,Test,2026-07-04,2026-07-13,In Progress,BASE-5,BASE-10
OPERATION-2473,AIRCRAFT-121,Mission,2026-07-04,2026-07-14,In Progress,BASE-1,BASE-8
OPERATION-2474,AIRCRAFT-209,Training,2026-07-04,2026-07-05,Planned,BASE-9,BASE-7
OPERATION-2475,AIRCRAFT-221,Mission,2026-07-04,2026-07-09,Planned,BASE-6,BASE-4
OPERATION-2476,AIRCRAFT-450,Mission,2026-07-04,2026-07-06,Planned,BASE-8,BASE-8
OPERATION-2477,AIRCRAFT-92,Training,2026-07-04,2026-07-17,Planned,BASE-10,BASE-1
OPERATION-2478,AIRCRAFT-495,Training,2026-07-04,2026-07-13,In Progress,BASE-3,BASE-6
OPERATION-2479,AIRCRAFT-172,Training,2026-07-04,2026-07-15,In Progress,BASE-10,BASE-4
OPERATION-248,AIRCRAFT-130,Mission,2026-02-15,2026-02-24,In Progress,BASE-10,BASE-1
OPERATION-2480,AIRCRAFT-289,Test,2026-07-04,2026-07-08,Planned,BASE-3,BASE-4
OPERATION-2481,AIRCRAFT-170,Test,2026-07-04,2026-07-06,In Progress,BASE-5,BASE-10
OPERATION-2482,AIRCRAFT-315,Mission,2026-07-04,2026-07-07,In Progress,BASE-3,BASE-5
OPERATION-2483,AIRCRAFT-491,Test,2026-07-04,2026-07-14,Completed,BASE-9,BASE-9
OPERATION-2484,AIRCRAFT-204,Training,2026-07-04,2026-07-12,In Progress,BASE-6,BASE-3
OPERATION-2485,AIRCRAFT-433,Test,2026-07-04,2026-07-05,Planned,BASE-4,BASE-3
OPERATION-2486,AIRCRAFT-214,Test,2026-07-04,2026-07-04,Planned,BASE-4,BASE-3
OPERATION-2487,AIRCRAFT-390,Mission,2026-07-04,2026-07-16,Completed,BASE-8,BASE-8
OPERATION-2488,AIRCRAFT-260,Test,2026-07-05,2026-07-16,Completed,BASE-7,BASE-8
OPERATION-2489,AIRCRAFT-494,Test,2026-07-05,2026-07-11,In Progress,BASE-9,BASE-8
OPERATION-249,AIRCRAFT-256,Training,2026-02-15,2026-02-15,Planned,BASE-3,BASE-5
OPERATION-2490,AIRCRAFT-353,Test,2026-07-05,2026-07-08,Completed,BASE-6,BASE-6
OPERATION-2491,AIRCRAFT-325,Training,2026-07-05,2026-07-10,In Progress,BASE-9,BASE-8
OPERATION-2492,AIRCRAFT-408,Test,2026-07-05,2026-07-08,In Progress,BASE-2,BASE-6
OPERATION-2493,AIRCRAFT-12,Test,2026-07-05,2026-07-18,Planned,BASE-2,BASE-4
OPERATION-2494,AIRCRAFT-19,Mission,2026-07-05,2026-07-19,Completed,BASE-5,BASE-3
OPERATION-2495,AIRCRAFT-386,Training,2026-07-05,2026-07-16,In Progress,BASE-9,BASE-2
OPERATION-2496,AIRCRAFT-458,Test,2026-07-05,2026-07-10,Planned,BASE-3,BASE-4
OPERATION-2497,AIRCRAFT-279,Test,2026-07-05,2026-07-05,Completed,BASE-6,BASE-9
OPERATION-2498,AIRCRAFT-140,Test,2026-07-05,2026-07-09,In Progress,BASE-9,BASE-4
OPERATION-2499,AIRCRAFT-441,Mission,2026-07-05,2026-07-10,Planned,BASE-3,BASE-10
OPERATION-25,AIRCRAFT-471,Test,2026-02-01,2026-02-09,In Progress,BASE-2,BASE-5
OPERATION-250,AIRCRAFT-367,Mission,2026-02-15,2026-02-24,Planned,BASE-8,BASE-7
OPERATION-2500,AIRCRAFT-232,Test,2026-07-05,2026-07-12,Completed,BASE-7,BASE-4
OPERATION-2501,AIRCRAFT-118,Training,2026-07-05,2026-07-13,In Progress,BASE-7,BASE-9
OPERATION-2502,AIRCRAFT-59,Training,2026-07-05,2026-07-18,In Progress,BASE-6,BASE-3
OPERATION-2503,AIRCRAFT-10,Mission,2026-07-05,2026-07-14,In Progress,BASE-9,BASE-5
OPERATION-2504,AIRCRAFT-76,Test,2026-07-05,2026-07-11,Completed,BASE-10,BASE-2
OPERATION-2505,AIRCRAFT-453,Training,2026-07-05,2026-07-06,Planned,BASE-3,BASE-8
OPERATION-2506,AIRCRAFT-456,Mission,2026-07-05,2026-07-10,In Progress,BASE-3,BASE-7
OPERATION-2507,AIRCRAFT-384,Mission,2026-07-05,2026-07-17,Planned,BASE-6,BASE-2
OPERATION-2508,AIRCRAFT-97,Training,2026-07-05,2026-07-12,Planned,BASE-7,BASE-2
OPERATION-2509,AIRCRAFT-187,Training,2026-07-05,2026-07-09,Planned,BASE-5,BASE-6
OPERATION-251,AIRCRAFT-204,Training,2026-02-15,2026-02-20,Completed,BASE-4,BASE-9
OPERATION-2510,AIRCRAFT-406,Mission,2026-07-05,2026-07-05,Completed,BASE-5,BASE-9
OPERATION-2511,AIRCRAFT-465,Test,2026-07-05,2026-07-08,Completed,BASE-8,BASE-4
OPERATION-2512,AIRCRAFT-238,Mission,2026-07-05,2026-07-19,Completed,BASE-10,BASE-8
OPERATION-2513,AIRCRAFT-134,Test,2026-07-05,2026-07-09,In Progress,BASE-5,BASE-1
OPERATION-2514,AIRCRAFT-51,Training,2026-07-05,2026-07-17,Planned,BASE-8,BASE-7
OPERATION-2515,AIRCRAFT-68,Test,2026-07-05,2026-07-10,Completed,BASE-8,BASE-5
OPERATION-2516,AIRCRAFT-163,Test,2026-07-06,2026-07-09,Completed,BASE-10,BASE-6
OPERATION-2517,AIRCRAFT-489,Test,2026-07-06,2026-07-13,In Progress,BASE-7,BASE-1
OPERATION-2518,AIRCRAFT-321,Test,2026-07-06,2026-07-09,Completed,BASE-5,BASE-5
OPERATION-2519,AIRCRAFT-428,Test,2026-07-06,2026-07-16,In Progress,BASE-6,BASE-2
OPERATION-252,AIRCRAFT-151,Training,2026-02-15,2026-02-26,Completed,BASE-1,BASE-7
OPERATION-2520,AIRCRAFT-173,Test,2026-07-06,2026-07-06,In Progress,BASE-4,BASE-10
OPERATION-2521,AIRCRAFT-275,Test,2026-07-06,2026-07-21,In Progress,BASE-5,BASE-2
OPERATION-2522,AIRCRAFT-98,Test,2026-07-06,2026-07-21,Completed,BASE-7,BASE-10
OPERATION-2523,AIRCRAFT-132,Test,2026-07-06,2026-07-18,Planned,BASE-10,BASE-2
OPERATION-2524,AIRCRAFT-193,Mission,2026-07-07,2026-07-10,In Progress,BASE-10,BASE-10
OPERATION-2525,AIRCRAFT-418,Test,2026-07-07,2026-07-20,Completed,BASE-1,BASE-6
OPERATION-2526,AIRCRAFT-469,Test,2026-07-07,2026-07-21,Completed,BASE-1,BASE-7
OPERATION-2527,AIRCRAFT-120,Mission,2026-07-07,2026-07-20,Completed,BASE-3,BASE-1
OPERATION-2528,AIRCRAFT-178,Training,2026-07-07,2026-07-17,In Progress,BASE-1,BASE-8
OPERATION-2529,AIRCRAFT-399,Test,2026-07-07,2026-07-15,In Progress,BASE-6,BASE-4
OPERATION-253,AIRCRAFT-474,Mission,2026-02-15,2026-02-15,In Progress,BASE-10,BASE-7
OPERATION-2530,AIRCRAFT-463,Mission,2026-07-07,2026-07-15,In Progress,BASE-8,BASE-5
OPERATION-2531,AIRCRAFT-273,Test,2026-07-07,2026-07-12,Completed,BASE-6,BASE-7
OPERATION-2532,AIRCRAFT-241,Training,2026-07-07,2026-07-18,Planned,BASE-6,BASE-6
OPERATION-2533,AIRCRAFT-369,Training,2026-07-07,2026-07-14,Planned,BASE-2,BASE-7
OPERATION-2534,AIRCRAFT-64,Test,2026-07-07,2026-07-17,Planned,BASE-7,BASE-4
OPERATION-2535,AIRCRAFT-56,Training,2026-07-07,2026-07-15,In Progress,BASE-8,BASE-6
OPERATION-2536,AIRCRAFT-239,Training,2026-07-07,2026-07-12,Planned,BASE-2,BASE-4
OPERATION-2537,AIRCRAFT-78,Test,2026-07-07,2026-07-16,Completed,BASE-9,BASE-5
OPERATION-2538,AIRCRAFT-43,Test,2026-07-07,2026-07-12,Completed,BASE-2,BASE-4
OPERATION-2539,AIRCRAFT-169,Test,2026-07-07,2026-07-09,Completed,BASE-7,BASE-5
OPERATION-254,AIRCRAFT-443,Training,2026-02-15,2026-02-27,Planned,BASE-7,BASE-1
OPERATION-2540,AIRCRAFT-393,Test,2026-07-07,2026-07-11,In Progress,BASE-7,BASE-3
OPERATION-2541,AIRCRAFT-184,Test,2026-07-07,2026-07-19,In Progress,BASE-10,BASE-10
OPERATION-2542,AIRCRAFT-38,Mission,2026-07-07,2026-07-09,In Progress,BASE-1,BASE-4
OPERATION-2543,AIRCRAFT-339,Mission,2026-07-08,2026-07-12,In Progress,BASE-4,BASE-4
OPERATION-2544,AIRCRAFT-297,Training,2026-07-08,2026-07-15,Completed,BASE-4,BASE-3
OPERATION-2545,AIRCRAFT-360,Mission,2026-07-08,2026-07-08,Planned,BASE-10,BASE-8
OPERATION-2546,AIRCRAFT-457,Test,2026-07-08,2026-07-22,Completed,BASE-10,BASE-4
OPERATION-2547,AIRCRAFT-258,Test,2026-07-08,2026-07-21,Completed,BASE-7,BASE-10
OPERATION-2548,AIRCRAFT-33,Test,2026-07-08,2026-07-20,In Progress,BASE-5,BASE-7
OPERATION-2549,AIRCRAFT-421,Mission,2026-07-08,2026-07-19,In Progress,BASE-9,BASE-6
OPERATION-255,AIRCRAFT-236,Test,2026-02-15,2026-02-25,In Progress,BASE-6,BASE-2
OPERATION-2550,AIRCRAFT-212,Training,2026-07-08,2026-07-10,Completed,BASE-4,BASE-9
OPERATION-2551,AIRCRAFT-179,Test,2026-07-08,2026-07-12,Completed,BASE-8,BASE-9
OPERATION-2552,AIRCRAFT-186,Test,2026-07-08,2026-07-18,Planned,BASE-6,BASE-9
OPERATION-2553,AIRCRAFT-66,Training,2026-07-08,2026-07-15,Completed,BASE-1,BASE-8
OPERATION-2554,AIRCRAFT-94,Test,2026-07-08,2026-07-22,In Progress,BASE-2,BASE-3
OPERATION-2555,AIRCRAFT-52,Test,2026-07-08,2026-07-08,Completed,BASE-1,BASE-6
OPERATION-2556,AIRCRAFT-49,Test,2026-07-08,2026-07-23,Planned,BASE-2,BASE-6
OPERATION-2557,AIRCRAFT-81,Test,2026-07-08,2026-07-10,In Progress,BASE-10,BASE-5
OPERATION-2558,AIRCRAFT-420,Test,2026-07-08,2026-07-08,In Progress,BASE-7,BASE-3
OPERATION-2559,AIRCRAFT-197,Test,2026-07-08,2026-07-20,In Progress,BASE-5,BASE-9
OPERATION-256,AIRCRAFT-190,Mission,2026-02-15,2026-02-28,In Progress,BASE-10,BASE-7
OPERATION-2560,AIRCRAFT-248,Mission,2026-07-08,2026-07-17,Completed,BASE-9,BASE-7
OPERATION-2561,AIRCRAFT-104,Test,2026-07-09,2026-07-19,Planned,BASE-6,BASE-10
OPERATION-2562,AIRCRAFT-154,Test,2026-07-09,2026-07-12,Planned,BASE-9,BASE-7
